student_i,student_j,college_i,college_j,marks_i,marks_j,marks_diff,outcome_diff,weight
4315,6481,507602_bpc,508202_bpc,32.5,33.75,-1.25,-51.0,0.7843223342676088
29186,15912,509201_mpc,509501_mpc,66.25,58.0,8.25,-3.0,0.9559013324334812
33481,8841,503905_hec,504202_bpc,15.0,11.5,3.5,0.0,0.8928084056440199
18844,14555,501801_mpc,502201_mpc,52.5,58.75,-6.25,5.0,0.8988144323161966
6644,15136,501801_mpc,501601_mpc,27.5,35.0,-7.5,3.0,0.8091219681589438
16328,7413,513904_cec,513404_cec,43.75,48.75,-5.0,-18.0,0.8270662081776533
37546,16528,513403_mec,513202_bpc,40.25,50.5,-10.25,-14.0,0.5661041728285033
22384,22074,503802_bpc,505102_bpc,55.0,58.75,-3.75,37.0,0.8545609256914302
10250,2351,507904_cec,508101_mpc,19.5,16.25,3.25,-53.0,0.8976522823569096
15413,6211,506302_bpc,505204_cec,71.75,65.75,6.0,4.0,0.9233771978733019
21749,17103,507302_bpc,506802_bpc,39.0,37.25,1.75,-13.0,0.7935200223015246
1394,22860,508802_bpc,509105_hec,11.25,6.5,4.75,-12.0,0.8896203183512916
3588,3447,506002_bpc,505402_bpc,19.25,6.25,13.0,-17.0,0.9201733729085048
22374,9919,506501_mpc,507301_mpc,51.25,60.0,-8.75,14.0,0.8651172206255353
4301,2058,508701_mpc,508501_mpc,27.25,21.5,5.75,-4.0,0.8788998244663023
37494,5341,509502_bpc,509302_bpc,48.75,52.5,-3.75,-3.0,0.9372115719741296
13454,6799,504701_mpc,504904_cec,26.25,22.5,3.75,-9.0,0.8620322677882383
34053,19991,503201_mpc,505702_bpc,40.0,43.25,-3.25,9.0,0.6630932043078931
5831,6322,507502_bpc,507602_bpc,40.75,43.75,-3.0,34.0,0.9145763862078745
13693,29041,511702_bpc,511802_bpc,77.5,73.75,3.75,-21.0,0.990794212590524
35191,18709,502101_mpc,502005_hec,1.25,5.0,-3.75,7.0,0.9149808266802899
8220,34924,512402_bpc,510102_bpc,53.75,59.5,-5.75,-19.0,0.953148926156438
111,22997,511202_bpc,513503_mec,4.25,17.5,-13.25,-7.0,0.9297549453142776
29955,12203,514602_bpc,514802_bpc,27.5,27.75,-0.25,39.0,0.897389706895726
14021,16462,514201_mpc,512601_mpc,56.75,98.75,-42.0,-2.0,0.8362325890975226
31529,35329,514002_bpc,513904_cec,9.25,16.25,-7.0,-8.0,0.9538325620616691
8372,22862,509401_mpc,508701_mpc,57.25,71.25,-14.0,5.0,0.9318938098379883
17402,19074,501601_mpc,502201_mpc,26.75,28.25,-1.5,0.0,0.8514153646544891
31844,11442,514802_bpc,514701_mpc,47.5,65.25,-17.75,-5.0,0.8529137281282205
29431,3237,501904_cec,502004_cec,21.25,29.5,-8.25,-33.0,0.8630809237057647
4047,11699,503802_bpc,504002_bpc,58.5,64.5,-6.0,26.0,0.9022358267681663
38270,27685,503905_hec,502005_hec,20.0,15.25,4.75,35.0,0.8588133288118975
24602,29767,510102_bpc,512202_bpc,31.5,17.5,14.0,18.0,0.7982558238840511
7056,19357,507801_mpc,507501_mpc,42.5,42.5,0.0,6.0,0.8092070349596102
6137,12209,509104_cec,508402_bpc,51.25,70.0,-18.75,4.0,0.8391984333511775
15090,36330,505302_bpc,505402_bpc,46.25,47.5,-1.25,-26.0,0.9219805857570528
4308,15005,502802_bpc,502504_cec,47.5,51.25,-3.75,4.0,0.8288856394928016
17743,12432,504402_bpc,504904_cec,34.75,25.0,9.75,-36.0,0.7645428410187747
16985,25461,501602_bpc,513103_mec,87.25,100.0,-12.75,19.0,0.9499120415135902
37263,32466,504702_bpc,504402_bpc,56.25,63.75,-7.5,-3.0,0.901755979436459
6419,5926,507701_mpc,507501_mpc,15.25,10.0,5.25,8.0,0.9829506816976802
30399,13326,502202_bpc,502101_mpc,50.0,51.25,-1.25,4.0,0.90700445420116
31024,17771,508001_mpc,508101_mpc,36.25,27.5,8.75,-4.0,0.8297004008581468
12561,3477,508202_bpc,507402_bpc,45.0,45.75,-0.75,-7.0,0.8704280076219869
21727,17079,505901_mpc,505301_mpc,65.75,86.25,-20.5,7.0,0.9617166276304022
25517,29372,506702_bpc,506701_mpc,18.75,11.75,7.0,-9.0,0.9253827475708004
4013,23458,503301_mpc,504903_mec,16.25,20.0,-3.75,14.0,0.8976080739585517
34087,10229,514802_bpc,514602_bpc,35.0,26.25,8.75,-18.0,0.7891223890429786
3876,11425,502802_bpc,502702_bpc,50.0,44.0,6.0,-13.0,0.8770826292169075
3324,19401,508101_mpc,508001_mpc,37.5,34.5,3.0,-11.0,0.885071995758491
35726,25463,505701_mpc,505801_mpc,43.75,45.25,-1.5,-42.0,0.8330687521710547
7794,32852,514901_mpc,514601_mpc,28.0,24.5,3.5,-17.0,0.9567093605140513
8044,21367,513903_mec,514201_mpc,15.0,16.25,-1.25,-4.0,0.9351296084045456
12663,7571,502504_cec,501904_cec,35.5,37.5,-2.0,5.0,0.8226024155610853
22552,15205,505401_mpc,505901_mpc,37.5,36.25,1.25,13.0,0.8599351389294134
795,3374,508701_mpc,508903_mec,16.0,17.5,-1.5,2.0,0.8871453518184503
28720,17193,512402_bpc,510102_bpc,27.75,36.0,-8.25,-37.0,0.8443367955463496
11087,32012,511201_mpc,511402_bpc,53.25,71.25,-18.0,-24.0,0.8620384233558837
30180,681,514802_bpc,514702_bpc,17.5,30.0,-12.5,-5.0,0.8331326480757577
22505,20849,504001_mpc,503101_mpc,40.75,53.25,-12.5,-4.0,0.6860121892715503
10118,33402,514802_bpc,513704_cec,31.25,29.0,2.25,8.0,0.8693814703118597
382,5715,504503_mec,504903_mec,23.0,22.75,0.25,-43.0,0.9260807241550805
21711,38905,506501_mpc,506601_mpc,43.5,46.75,-3.25,2.0,0.8052959600879632
30614,17724,502004_cec,502201_mpc,22.5,10.0,12.5,-15.0,0.8127024527466966
13946,1999,505502_bpc,505102_bpc,45.0,42.5,2.5,-6.0,0.8563987358047038
27267,1793,501903_mec,501601_mpc,33.75,36.25,-2.5,-15.0,0.7858051913208012
34909,31642,509301_mpc,508401_mpc,32.5,27.75,4.75,25.0,0.7792710616562271
1258,4762,505401_mpc,505801_mpc,37.5,38.75,-1.25,5.0,0.743491218973253
6728,20849,503102_bpc,503101_mpc,51.5,53.25,-1.75,-10.0,0.873586710401349
33730,34483,501802_bpc,501601_mpc,67.5,101.25,-33.75,4.0,0.9445716320213794
15524,24305,513103_mec,512901_mpc,17.5,26.75,-9.25,11.0,0.8754014721205325
29656,10059,507301_mpc,506501_mpc,37.5,34.75,2.75,6.0,0.9508484277539024
7271,1365,504402_bpc,504504_cec,25.0,27.5,-2.5,49.0,0.9340599832445204
12457,14989,507701_mpc,507501_mpc,23.75,21.0,2.75,-7.0,0.9204278347568642
8637,15413,501602_bpc,506302_bpc,67.5,71.75,-4.25,-7.0,0.903847382624088
27873,37888,513104_cec,513404_cec,38.75,44.25,-5.5,-24.0,0.6756490418660476
25051,16387,511702_bpc,513504_cec,0.0,10.25,-10.25,-4.0,0.9568631907329315
14450,9503,509302_bpc,508802_bpc,42.0,47.25,-5.25,20.0,0.7798569956933543
29141,2839,508401_mpc,509201_mpc,62.5,66.75,-4.25,-10.0,0.9517745625902934
9650,11530,501802_bpc,501502_bpc,43.75,44.75,-1.0,7.0,0.8946323410332248
12452,9553,505702_bpc,505502_bpc,72.5,83.5,-11.0,-3.0,0.9787585331301603
4513,19768,508302_bpc,509401_mpc,35.5,32.5,3.0,-13.0,0.8114968001375723
10941,38217,513404_cec,513503_mec,25.0,7.75,17.25,-35.0,0.8513725521440423
5650,1620,507602_bpc,508202_bpc,19.5,20.25,-0.75,4.0,0.9708929448603688
21409,23852,514202_bpc,512702_bpc,65.0,57.5,7.5,2.0,0.9370019352353933
6199,3933,514502_bpc,514301_mpc,19.0,17.5,1.5,-29.0,0.9518269806195404
2077,18935,514302_bpc,514402_bpc,25.0,25.0,0.0,54.0,0.9874131612048924
4285,30059,509301_mpc,509104_cec,25.0,19.0,6.0,4.0,0.8913752023038957
22716,33713,513704_cec,514201_mpc,5.0,10.0,-5.0,2.0,0.9710672551165341
10699,20856,509302_bpc,509502_bpc,46.25,73.75,-27.5,5.0,0.6493298994949872
37455,20699,513904_cec,512104_cec,24.25,25.25,-1.0,33.0,0.9698116179297736
4691,958,508501_mpc,509301_mpc,75.0,93.75,-18.75,-3.0,0.9745690038184711
3541,5720,503904_cec,503302_bpc,20.0,3.75,16.25,-14.0,0.887995783361986
30001,1313,507201_mpc,501601_mpc,72.25,96.25,-24.0,3.0,0.924942029432246
3840,23457,503102_bpc,503802_bpc,61.25,64.75,-3.5,-1.0,0.9322776822924674
5414,10808,513503_mec,512201_mpc,83.5,82.5,1.0,-3.0,0.9496391477198409
21639,37899,508903_mec,505501_mpc,15.5,4.25,11.25,-23.0,0.8425352997723337
31911,5079,505401_mpc,505801_mpc,75.0,71.25,3.75,-2.0,0.9544517522814083
26434,6372,505101_mpc,501904_cec,38.0,38.75,-0.75,-2.0,0.5259148328877105
7033,4264,505203_mec,502505_hec,16.75,3.75,13.0,8.0,0.8312336124374148
17734,3745,509302_bpc,508802_bpc,42.5,38.75,3.75,22.0,0.8419050894827563
12970,1855,513202_bpc,513602_bpc,16.0,12.5,3.5,20.0,0.8309597172547223
13341,28635,502101_mpc,501601_mpc,37.5,40.0,-2.5,-7.0,0.8745095409101818
2432,13225,507801_mpc,507904_cec,8.0,11.5,-3.5,40.0,0.9575709361369453
9300,11404,503002_bpc,502702_bpc,38.75,33.25,5.5,4.0,0.8747189844311434
34390,9200,511303_mec,511402_bpc,21.75,26.25,-4.5,4.0,0.920986377553899
33533,21034,511702_bpc,512104_cec,35.25,28.75,6.5,-26.0,0.6653767744326161
10338,2528,503301_mpc,503101_mpc,40.0,50.75,-10.75,1.0,0.777764112234371
22692,12451,514202_bpc,513904_cec,19.5,12.5,7.0,12.0,0.9136774038896839
19541,24338,502202_bpc,501502_bpc,54.5,68.0,-13.5,-5.0,0.9170390673714917
24792,29906,511901_mpc,511902_bpc,50.0,46.75,3.25,19.0,0.8601159179026531
38035,24949,514501_mpc,514301_mpc,73.75,59.25,14.5,-20.0,0.9625261407988839
28477,12927,514001_mpc,513903_mec,8.0,21.0,-13.0,-65.0,0.9304385044648651
31746,15527,507302_bpc,506701_mpc,26.25,27.5,-1.25,-21.0,0.9067234687991302
7509,6090,505203_mec,506001_mpc,24.0,11.5,12.5,-10.0,0.7580902519012493
30387,38232,505301_mpc,505501_mpc,36.5,26.5,10.0,-3.0,0.6383751307464856
4989,21484,506601_mpc,507202_bpc,13.25,13.75,-0.5,-16.0,0.9601335476815154
8500,38359,508701_mpc,509201_mpc,33.75,27.0,6.75,21.442871,0.779534741681668
11706,32538,505701_mpc,505801_mpc,51.25,58.75,-7.5,-6.0,0.9140567520424425
27848,7200,514601_mpc,514701_mpc,91.75,70.5,21.25,-3.0,0.9843522406878217
21113,3096,504904_cec,504402_bpc,37.5,36.25,1.25,-7.0,0.8620672582661473
21133,7885,503201_mpc,503102_bpc,15.5,6.25,9.25,36.0,0.8323244597848828
2086,25156,505101_mpc,505502_bpc,23.25,26.5,-3.25,0.0,0.9068736648055999
20173,35829,514501_mpc,513403_mec,63.25,82.5,-19.25,-12.0,0.9095526648435951
12819,2665,506602_bpc,507002_bpc,24.5,25.0,-0.5,38.0,0.9019459487430647
24297,17193,511901_mpc,510102_bpc,34.25,36.0,-1.75,-31.0,0.8872676491417513
17758,24019,505401_mpc,505301_mpc,44.75,43.5,1.25,-9.0,0.848077325923976
16321,1873,513103_mec,513104_cec,32.5,33.0,-0.5,26.0,0.6308505977414975
23698,33665,512104_cec,513704_cec,13.5,5.5,8.0,20.0,0.9618936799286368
38121,23691,506801_mpc,509501_mpc,18.25,12.25,6.0,18.0,0.8349501665196268
11084,4190,511802_bpc,513504_cec,30.25,30.0,0.25,17.0,0.805996934507463
21264,33798,506702_bpc,506602_bpc,32.5,37.5,-5.0,-22.0,0.8521670210479783
7336,798,512104_cec,513904_cec,6.0,11.25,-5.25,-16.0,0.9496394887663782
17844,37888,512201_mpc,513404_cec,38.5,44.25,-5.75,-3.0,0.510972601539951
15915,23509,513904_cec,513704_cec,21.75,3.75,18.0,11.0,0.8508474774129127
19812,38571,508701_mpc,508401_mpc,46.25,49.0,-2.75,14.0,0.8427754241593862
38866,1559,509201_mpc,505601_mpc,87.5,103.0,-15.5,4.0,0.9556446687008863
30180,385,514802_bpc,514602_bpc,17.5,17.5,0.0,-2.0,0.9160590656495444
28989,30844,506801_mpc,506601_mpc,37.25,32.25,5.0,-2.0,0.6612442792344945
6172,1975,506202_bpc,506301_mpc,58.5,61.5,-3.0,3.0,0.9631082862875708
31521,19490,514702_bpc,514701_mpc,34.0,23.75,10.25,-32.0,0.7811476790001853
33060,4599,505802_bpc,505102_bpc,63.75,61.5,2.25,0.0,0.9507089630216204
39140,3919,507801_mpc,507501_mpc,61.25,55.25,6.0,1.0,0.9731741464287703
25869,29953,509401_mpc,509105_hec,21.5,12.5,9.0,8.0,0.8753045928724243
21820,28529,511201_mpc,511402_bpc,60.0,51.25,8.75,37.0,0.9280091436597778
12540,12914,509402_bpc,508701_mpc,56.25,60.5,-4.25,-15.0,0.9066604911731078
11249,31859,503905_hec,503202_bpc,17.75,12.75,5.0,-44.0,0.8999750412459432
25461,5000,513103_mec,507501_mpc,100.0,100.25,-0.25,-25.0,0.9599717977499626
6072,30794,505902_bpc,505302_bpc,36.5,42.5,-6.0,-4.0,0.832770745929375
22829,15480,507301_mpc,506501_mpc,31.25,25.75,5.5,-22.0,0.8832563946067096
285,10725,505602_bpc,506001_mpc,34.0,31.25,2.75,-4.0,0.8304983617621112
10402,18655,514301_mpc,513504_cec,7.5,13.75,-6.25,25.0,0.9614472790372032
34786,11536,508904_cec,506904_cec,23.75,25.25,-1.5,-6.0,0.857734804444821
3114,8164,507702_bpc,507402_bpc,21.25,23.75,-2.5,17.0,0.956478190075918
1866,8068,504402_bpc,504504_cec,22.5,23.75,-1.25,-5.0,0.9548873951135353
5905,23150,506701_mpc,507302_bpc,54.25,67.5,-13.25,-6.0,0.9104280218082466
15023,1438,507502_bpc,507602_bpc,52.75,65.0,-12.25,-9.0,0.9258814256319454
39006,18327,509301_mpc,508401_mpc,42.5,43.75,-1.25,-2.0,0.7663010658405658
20818,4663,513103_mec,513503_mec,11.25,17.5,-6.25,-7.0,0.8705723506454087
10027,24514,505702_bpc,505203_mec,55.75,56.75,-1.0,6.0,0.9456308642614957
38581,8444,505502_bpc,505902_bpc,34.25,37.75,-3.5,5.0,0.9259705430361822
28498,20768,507302_bpc,506502_bpc,34.0,26.0,8.0,-35.0,0.821112082686229
32508,2318,506002_bpc,505802_bpc,14.25,6.25,8.0,-13.0,0.9759340499871832
11128,7545,509401_mpc,508701_mpc,26.75,7.25,19.5,5.0,0.8535818126089889
24157,16340,507502_bpc,507402_bpc,43.75,51.5,-7.75,3.0,0.8974391733653557
8249,32514,503302_bpc,503102_bpc,35.0,26.25,8.75,36.0,0.6942121453697523
17310,843,509001_mpc,509301_mpc,21.25,22.5,-1.25,13.0,0.8661700803792199
28605,24959,508302_bpc,508501_mpc,63.0,69.5,-6.5,-12.0,0.9790564021262859
30770,17101,507202_bpc,506903_mec,10.75,13.25,-2.5,-28.0,0.9723341756248259
15071,1837,507802_bpc,507502_bpc,51.5,52.0,-0.5,-2.0,0.89427755135511
25561,11106,506502_bpc,506802_bpc,26.25,26.5,-0.25,43.0,0.9816300296166287
17844,27358,512201_mpc,511304_cec,38.5,37.25,1.25,-7.0,0.6616071769233396
15434,318,503001_mpc,502505_hec,24.5,11.5,13.0,13.0,0.8393338278949407
15941,10884,511701_mpc,511802_bpc,32.5,16.5,16.0,-18.0,0.7298757570039893
34290,16252,501802_bpc,501502_bpc,35.0,40.0,-5.0,-17.0,0.8314930155121888
3556,6088,508002_bpc,508202_bpc,23.75,22.75,1.0,-9.0,0.9693308040942096
4154,9398,505402_bpc,505802_bpc,47.0,45.0,2.0,24.442871,0.9428405993255826
17782,36879,506601_mpc,507001_mpc,31.5,36.5,-5.0,4.0,0.8756680928378954
14421,24816,512104_cec,513103_mec,17.5,4.5,13.0,-11.0,0.9404801648215265
3435,35480,511801_mpc,511702_bpc,40.0,43.75,-3.75,7.0,0.7379888985432581
13854,18338,511701_mpc,513201_mpc,47.5,70.75,-23.25,-9.0,0.7472023192715798
27011,15920,508904_cec,509105_hec,15.25,16.0,-0.75,-3.0,0.8916603224047707
31789,6957,505301_mpc,505501_mpc,77.5,77.25,0.25,-15.0,0.961505012015715
3883,32211,509402_bpc,509302_bpc,50.0,52.25,-2.25,12.0,0.8905164906213909
19118,8937,505501_mpc,505701_mpc,95.0,70.0,25.0,22.0,0.9662366712782408
4806,30316,508702_bpc,508502_bpc,22.75,29.0,-6.25,1.0,0.8977409501316225
19924,38847,513404_cec,513903_mec,21.25,16.25,5.0,-9.0,0.8526888469814735
9945,16676,501802_bpc,501602_bpc,43.75,51.0,-7.25,7.0,0.9275153199931682
33349,1559,509105_hec,505601_mpc,53.75,103.0,-49.25,6.0,0.7788686378879548
16285,28830,509002_bpc,509501_mpc,19.75,11.5,8.25,13.0,0.8448054000469615
36633,3974,503802_bpc,503602_bpc,34.25,37.75,-3.5,-2.0,0.8118175083180857
6446,6056,508202_bpc,506201_mpc,48.75,50.0,-1.25,-12.0,0.7270521973711007
12663,24626,502504_cec,502005_hec,35.5,32.75,2.75,12.0,0.7127922312923418
24378,3919,507701_mpc,507501_mpc,67.5,55.25,12.25,-6.0,0.9142710769658813
11008,966,509105_hec,506601_mpc,24.0,10.25,13.75,-6.0,0.8177998550949636
6728,3977,503102_bpc,503801_mpc,51.5,90.25,-38.75,-16.0,0.8472652673488761
13500,31437,503301_mpc,503201_mpc,46.25,53.75,-7.5,-12.0,0.8092920143905906
22369,24050,514902_bpc,511304_cec,47.25,41.75,5.5,-12.0,0.7937867474766954
30609,309,506702_bpc,507302_bpc,33.75,33.75,0.0,8.0,0.8881169236036603
5019,3689,508702_bpc,509001_mpc,6.25,21.5,-15.25,21.0,0.9147398048689759
15570,19661,508903_mec,509002_bpc,26.25,26.25,0.0,10.0,0.8933098730576458
6376,7298,512501_mpc,512701_mpc,70.5,55.0,15.5,18.0,0.9514357630205625
21523,794,507202_bpc,506702_bpc,40.0,37.5,2.5,20.0,0.7977636668900354
2802,25516,505301_mpc,505801_mpc,36.0,32.0,4.0,-3.0,0.7697800592719228
9795,2528,503601_mpc,503101_mpc,45.0,50.75,-5.75,9.0,0.8398763610066773
5219,19418,505402_bpc,505302_bpc,50.0,49.0,1.0,25.0,0.9528177146553078
16237,1836,508801_mpc,513404_cec,23.75,18.75,5.0,10.0,0.8806604639903783
22890,5285,507001_mpc,506201_mpc,43.75,41.0,2.75,-4.0,0.7181209266884077
17891,4833,506001_mpc,505101_mpc,32.5,28.25,4.25,-14.0,0.7489691943344827
39133,26509,510101_mpc,514902_bpc,42.75,46.0,-3.25,18.0,0.8280810144203642
38788,5414,514001_mpc,513503_mec,58.75,83.5,-24.75,1.0,0.8772991046837731
5453,30796,504202_bpc,503302_bpc,32.5,36.25,-3.75,-10.0,0.8433095910898191
20309,13962,514001_mpc,513601_mpc,28.75,16.0,12.75,27.0,0.8248856610936595
2303,5977,508301_mpc,509501_mpc,77.75,101.25,-23.5,-15.0,0.9571111600188886
2734,4074,507601_mpc,507701_mpc,21.0,15.0,6.0,13.0,0.9355242842751819
17391,32423,507402_bpc,507502_bpc,45.0,51.25,-6.25,10.0,0.945706653496074
21422,27904,514502_bpc,514401_mpc,37.5,31.5,6.0,-4.557129,0.7066229280163085
4398,13516,505203_mec,505501_mpc,27.75,26.25,1.5,9.0,0.8420115058916876
18993,6697,502701_mpc,503904_cec,15.25,20.0,-4.75,-6.0,0.9390577231593852
12549,2477,505801_mpc,507701_mpc,56.25,66.25,-10.0,4.0,0.9673062494283112
10567,5965,504001_mpc,503601_mpc,37.5,37.5,0.0,-7.0,0.7798631720414566
4980,8662,507401_mpc,508001_mpc,60.25,52.5,7.75,4.0,0.9457508223427133
14129,14012,513601_mpc,513503_mec,30.0,14.0,16.0,18.0,0.8123967895340248
24029,13778,508502_bpc,509502_bpc,39.5,40.75,-1.25,-15.0,0.985550376219122
11472,1528,512104_cec,513104_cec,8.75,15.0,-6.25,15.0,0.9450875534173323
8611,3190,507601_mpc,507702_bpc,21.0,12.25,8.75,2.0,0.9533298276425327
5131,13634,509201_mpc,508702_bpc,32.5,35.75,-3.25,-2.0,0.8685713318071823
10209,10204,508701_mpc,508702_bpc,40.75,47.5,-6.75,17.0,0.8342826404147577
21477,10520,502102_bpc,501502_bpc,45.0,48.75,-3.75,-27.442871,0.8141705682109439
39035,28941,509001_mpc,508501_mpc,39.0,38.75,0.25,-9.0,0.8352667059214992
7715,84,512701_mpc,512702_bpc,48.5,48.75,-0.25,17.0,0.8969803695086909
6994,9308,511702_bpc,511801_mpc,33.75,20.25,13.5,3.442871,0.6413296068014293
11719,6212,504202_bpc,503905_hec,20.75,22.75,-2.0,-12.0,0.8783836313883702
16288,21987,512601_mpc,512701_mpc,81.0,72.25,8.75,22.0,0.9917969562158346
6459,9791,512202_bpc,512402_bpc,29.25,23.25,6.0,5.0,0.8073140959693599
9769,30751,506201_mpc,506202_bpc,81.25,66.5,14.75,13.0,0.978846645032351
14570,1559,502101_mpc,505601_mpc,68.75,103.0,-34.25,7.0,0.9176252957153143
11310,34612,511902_bpc,510102_bpc,51.5,52.75,-1.25,-1.0,0.8761052878422658
13584,4534,503801_mpc,503201_mpc,31.75,25.0,6.75,6.0,0.7533103872334612
26865,572,508502_bpc,509301_mpc,39.0,47.5,-8.5,9.0,0.7469839789181969
3205,12324,503904_cec,508904_cec,20.0,18.75,1.25,-5.0,0.8619697736214266
10511,13106,507602_bpc,507802_bpc,57.0,61.5,-4.5,5.0,0.9633020560367469
29603,31332,512502_bpc,512601_mpc,52.5,55.0,-2.5,-11.0,0.9517030934860645
21923,21291,505801_mpc,505501_mpc,91.75,81.25,10.5,7.0,0.9887469027899974
6578,7679,511902_bpc,512401_mpc,17.75,5.0,12.75,18.0,0.8689468758195663
6621,1743,506404_cec,502505_hec,20.0,14.0,6.0,16.0,0.8787374427551244
31204,6833,512202_bpc,513704_cec,22.75,20.25,2.5,30.557129,0.9203582582564779
3413,32463,508702_bpc,508701_mpc,41.25,39.0,2.25,-2.0,0.7969666188214992
39176,21216,512601_mpc,512202_bpc,23.0,16.25,6.75,5.0,0.8907792742309353
190,4912,509302_bpc,508302_bpc,31.25,37.5,-6.25,-13.0,0.695105100100306
15688,2300,505901_mpc,505601_mpc,66.25,61.75,4.5,8.0,0.9708095842328474
7728,14402,512401_mpc,512201_mpc,36.25,35.25,1.0,-4.0,0.8377875532076265
2499,2208,508202_bpc,507702_bpc,22.5,25.0,-2.5,4.0,0.9260398530514566
14007,14323,503801_mpc,503601_mpc,31.75,33.75,-2.0,7.0,0.8103044330407598
25904,6360,501502_bpc,501602_bpc,36.75,34.5,2.25,-5.0,0.9661366475033035
21264,13173,506702_bpc,506802_bpc,32.5,37.5,-5.0,-18.0,0.8158719021082993
32466,10392,504402_bpc,504401_mpc,63.75,64.5,-0.75,-4.0,0.8910009760849125
17285,12394,501601_mpc,501502_bpc,54.5,77.75,-23.25,16.0,0.9142457370320929
18128,21313,512702_bpc,514602_bpc,70.0,53.75,16.25,-11.0,0.9576932902310452
14868,4677,506903_mec,506602_bpc,12.0,0.75,11.25,22.0,0.8901891969398296
2403,4058,502702_bpc,502504_cec,12.5,18.5,-6.0,5.0,0.8794113049569139
4272,21339,504402_bpc,504401_mpc,58.75,77.25,-18.5,1.0,0.8838713078714057
39104,20683,504503_mec,504401_mpc,65.5,56.25,9.25,42.0,0.9549734343358018
8397,28303,505301_mpc,505602_bpc,28.75,30.5,-1.75,8.0,0.7781479469910003
20208,12770,509302_bpc,515002_bpc,42.25,37.5,4.75,0.0,0.8328921488807908
15005,3365,502504_cec,502702_bpc,51.25,53.25,-2.0,1.0,0.7874722070821001
23651,12959,502101_mpc,501602_bpc,20.0,14.25,5.75,-5.0,0.8450609523871062
13698,16626,506501_mpc,507201_mpc,40.0,51.25,-11.25,-3.0,0.7056654030675802
4717,7841,503802_bpc,503602_bpc,35.0,37.0,-2.0,40.0,0.7585726009242884
30354,36746,506404_cec,505601_mpc,20.25,2.5,17.75,34.0,0.7740941119492678
31626,19698,508701_mpc,508301_mpc,40.0,36.25,3.75,-6.0,0.9018239610061349
4919,6302,503802_bpc,503602_bpc,52.25,46.25,6.0,12.0,0.8783999592097813
4310,1410,509402_bpc,508702_bpc,32.25,27.0,5.25,-10.0,0.932624122675637
37212,20497,507001_mpc,506502_bpc,40.0,43.75,-3.75,9.0,0.7176502669243172
10124,6481,508201_mpc,508202_bpc,32.75,33.75,-1.0,-7.0,0.8876869735495592
29898,6459,511902_bpc,512202_bpc,31.25,29.25,2.0,-14.0,0.9381828814090073
25198,22131,512901_mpc,512902_bpc,25.75,26.25,-0.5,14.0,0.836215577388819
19866,15121,511801_mpc,511701_mpc,37.25,27.5,9.75,13.0,0.7776372598916692
28451,6644,502005_hec,501801_mpc,18.75,27.5,-8.75,-7.0,0.8971566103667167
9994,13540,501602_bpc,501502_bpc,51.5,52.5,-1.0,-2.0,0.9356161576964458
27121,3549,505401_mpc,505301_mpc,86.25,65.0,21.25,12.0,0.9658884137494212
6543,6801,502802_bpc,503002_bpc,43.75,56.25,-12.5,1.0,0.8064299336234244
12324,29022,508904_cec,509104_cec,18.75,13.75,5.0,2.0,0.9228392257705365
15090,13393,505302_bpc,505102_bpc,46.25,51.25,-5.0,-35.0,0.900601616215595
2064,4887,508903_mec,508801_mpc,56.5,54.25,2.25,-5.0,0.9137170091703256
21367,31933,514201_mpc,513903_mec,16.25,5.0,11.25,19.0,0.880459336449204
14135,19259,506904_cec,506903_mec,16.25,22.25,-6.0,10.0,0.9341524858741903
5938,37820,510102_bpc,511902_bpc,21.25,29.25,-8.0,-12.0,0.8855418800729814
15023,19225,507502_bpc,507904_cec,52.75,53.75,-1.0,19.0,0.9144321483594637
12784,22962,505802_bpc,509002_bpc,55.75,74.5,-18.75,-42.0,0.9370037150303924
12814,721,512202_bpc,510102_bpc,49.5,67.5,-18.0,41.0,0.8893803962774345
5219,21603,505402_bpc,505602_bpc,50.0,52.5,-2.5,5.0,0.90659196231179
12805,17380,514701_mpc,514601_mpc,48.75,61.25,-12.5,-1.0,0.9195571257903081
968,24151,514801_mpc,514802_bpc,10.0,18.75,-8.75,-8.0,0.9296643105247024
20002,19873,514902_bpc,513704_cec,43.0,37.5,5.5,23.442871,0.7710377655365015
6947,24369,512201_mpc,510102_bpc,54.25,68.0,-13.75,8.0,0.8883291802888474
21523,37998,507202_bpc,506502_bpc,40.0,37.5,2.5,23.442871,0.7924605231118347
17007,28041,502201_mpc,502102_bpc,56.25,62.0,-5.75,13.0,0.9360445850473016
15838,32597,513201_mpc,512702_bpc,50.75,60.0,-9.25,20.0,0.7573189549289663
20855,5977,514801_mpc,509501_mpc,83.75,101.25,-17.5,-5.0,0.9506418326271059
15570,2058,508903_mec,508501_mpc,26.25,21.5,4.75,-32.0,0.7986252894450728
34011,8367,508801_mpc,509501_mpc,52.5,52.5,0.0,5.0,0.9177959787299715
10067,29970,503601_mpc,503102_bpc,20.75,1.5,19.25,33.0,0.8699981237004968
10391,7109,501801_mpc,502101_mpc,48.0,51.25,-3.25,16.0,0.9831488646308015
7958,34784,511901_mpc,510101_mpc,28.75,16.0,12.75,-24.0,0.7833585653176972
12273,29893,503301_mpc,504001_mpc,30.0,21.5,8.5,1.0,0.8204381118161048
