,pair_id,pair_bin,student_id,candidate_id_68k,gtot,college_attended,englishmarks_12,gtot_dm,englishmarks_12_dm
11078,507702_bpcx507801_mpc.1,507702_bpcx507801_mpc.1__marks_20_24,2010026179,2010026179,891.0,507702_bpc,83.0,81.77777777777783,4.7777777777777715
11079,507702_bpcx507904_cec.1,507702_bpcx507904_cec.1__marks_20_24,2010003480,2010003480,622.0,507702_bpc,78.0,-82.25,7.0
11080,507702_bpcx507904_cec.1,507702_bpcx507904_cec.1__marks_20_24,2010037740,2010037740,764.0,507904_cec,80.0,59.75,9.0
11081,507702_bpcx507904_cec.1,507702_bpcx507904_cec.1__marks_20_24,2010002864,2010002864,832.0,507702_bpc,76.0,127.75,5.0
11082,507702_bpcx507904_cec.1,507702_bpcx507904_cec.1__marks_20_24,2010002501,2010002501,599.0,507702_bpc,50.0,-105.25,-21.0
11083,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_10_14,2010005412,2010005412,789.0,507702_bpc,81.0,84.5,9.75
11084,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_10_14,2010008334,2010008334,787.0,507702_bpc,83.0,82.5,11.75
11085,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_10_14,2010009284,2010009284,503.0,508001_mpc,54.0,-201.5,-17.25
11086,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_10_14,2010025577,2010025577,739.0,507702_bpc,67.0,34.5,-4.25
11087,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_20_24,2010015774,2010015774,869.0,507702_bpc,91.0,86.66666666666663,11.222222222222229
11088,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_20_24,2010002864,2010002864,832.0,507702_bpc,76.0,49.66666666666663,-3.7777777777777715
11089,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_20_24,2010003480,2010003480,622.0,507702_bpc,78.0,-160.33333333333337,-1.7777777777777715
11090,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_20_24,2010004271,2010004271,889.0,507702_bpc,90.0,106.66666666666663,10.222222222222229
11091,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_20_24,2010004826,2010004826,803.0,507702_bpc,81.0,20.66666666666663,1.2222222222222285
11092,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_20_24,2010005292,2010005292,841.0,507702_bpc,90.0,58.66666666666663,10.222222222222229
11093,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_20_24,2010007117,2010007117,720.0,507702_bpc,57.0,-62.33333333333337,-22.77777777777777
11094,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_20_24,2010009600,2010009600,574.0,508001_mpc,72.0,-208.33333333333337,-7.7777777777777715
11095,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_20_24,2010026179,2010026179,891.0,507702_bpc,83.0,108.66666666666663,3.2222222222222285
11096,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_35_39,2010000202,2010000202,897.0,507702_bpc,93.0,58.5,1.0
11097,507702_bpcx508001_mpc.1,507702_bpcx508001_mpc.1__marks_35_39,2010003531,2010003531,780.0,508001_mpc,91.0,-58.5,-1.0
11098,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_10_14,2010005412,2010005412,789.0,507702_bpc,81.0,63.66666666666663,3.6666666666666714
11099,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_10_14,2010025577,2010025577,739.0,507702_bpc,67.0,13.666666666666629,-10.333333333333329
11100,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_10_14,2010011517,2010011517,648.0,508101_mpc,84.0,-77.33333333333337,6.666666666666671
11101,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_15_19,2010003025,2010003025,595.0,508101_mpc,80.0,-124.5,-0.3333333333333286
11102,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_15_19,2010005304,2010005304,864.0,507702_bpc,92.0,144.5,11.666666666666671
11103,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_15_19,2010005773,2010005773,603.0,508101_mpc,71.0,-116.5,-9.333333333333329
11104,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_15_19,2010007294,2010007294,606.0,508101_mpc,83.0,-113.5,2.6666666666666714
11105,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_15_19,2010067487,2010067487,863.0,507702_bpc,75.0,143.5,-5.333333333333329
11106,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_15_19,2010055635,2010055635,786.0,507702_bpc,81.0,66.5,0.6666666666666714
11107,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_25_29,2010017204,2010017204,790.0,507702_bpc,78.0,1.5,-1.5999999999999943
11108,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_25_29,2010003432,2010003432,803.0,507702_bpc,80.0,14.5,0.4000000000000057
11109,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_25_29,2010003895,2010003895,798.0,507702_bpc,76.0,9.5,-3.5999999999999943
11110,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_25_29,2010019549,2010019549,858.0,507702_bpc,79.0,69.5,-0.5999999999999943
11111,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_25_29,2010005433,2010005433,879.0,507702_bpc,82.0,90.5,2.4000000000000057
11112,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_25_29,2010006399,2010006399,720.0,507702_bpc,68.0,-68.5,-11.599999999999994
11113,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_25_29,2010007419,2010007419,760.0,507702_bpc,85.0,-28.5,5.400000000000006
11114,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_25_29,2010051751,2010051751,754.0,508101_mpc,92.0,-34.5,12.400000000000006
11115,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_25_29,2010067225,2010067225,780.0,507702_bpc,79.0,-8.5,-0.5999999999999943
11116,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_25_29,2010010435,2010010435,743.0,507702_bpc,77.0,-45.5,-2.5999999999999943
11117,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_30_34,2010068744,2010068744,698.0,507702_bpc,67.0,-52.0,-12.333333333333329
11118,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_30_34,2010011267,2010011267,963.0,507702_bpc,91.0,213.0,11.666666666666671
11119,507702_bpcx508101_mpc.1,507702_bpcx508101_mpc.1__marks_30_34,2010025747,2010025747,589.0,508101_mpc,80.0,-161.0,0.6666666666666714
11120,507702_bpcx508201_mpc.1,507702_bpcx508201_mpc.1__marks_20_24,2010015774,2010015774,869.0,507702_bpc,91.0,72.28571428571433,10.57142857142857
11121,507702_bpcx508201_mpc.1,507702_bpcx508201_mpc.1__marks_20_24,2010002864,2010002864,832.0,507702_bpc,76.0,35.285714285714334,-4.428571428571431
11122,507702_bpcx508201_mpc.1,507702_bpcx508201_mpc.1__marks_20_24,2010003480,2010003480,622.0,507702_bpc,78.0,-174.71428571428567,-2.4285714285714306
11123,507702_bpcx508201_mpc.1,507702_bpcx508201_mpc.1__marks_20_24,2010003833,2010003833,890.0,508201_mpc,90.0,93.28571428571433,9.57142857142857
11124,507702_bpcx508201_mpc.1,507702_bpcx508201_mpc.1__marks_20_24,2010004826,2010004826,803.0,507702_bpc,81.0,6.285714285714334,0.5714285714285694
11125,507702_bpcx508201_mpc.1,507702_bpcx508201_mpc.1__marks_20_24,2010005292,2010005292,841.0,507702_bpc,90.0,44.285714285714334,9.57142857142857
11126,507702_bpcx508201_mpc.1,507702_bpcx508201_mpc.1__marks_20_24,2010007117,2010007117,720.0,507702_bpc,57.0,-76.71428571428567,-23.42857142857143
11127,507702_bpcx508201_mpc.1,507702_bpcx508201_mpc.1__marks_30_34,2010017456,2010017456,898.0,508201_mpc,84.0,100.0,8.5
11128,507702_bpcx508201_mpc.1,507702_bpcx508201_mpc.1__marks_30_34,2010068744,2010068744,698.0,507702_bpc,67.0,-100.0,-8.5
11129,507801_mpcx507402_bpc.1,507801_mpcx507402_bpc.1__marks_20_24,2010022300,2010022300,677.0,507402_bpc,84.0,-115.5,-3.0
11130,507801_mpcx507402_bpc.1,507801_mpcx507402_bpc.1__marks_20_24,2010008280,2010008280,908.0,507801_mpc,90.0,115.5,3.0
11131,507801_mpcx507402_bpc.1,507801_mpcx507402_bpc.1__marks_25_29,2010046491,2010046491,841.0,507801_mpc,91.0,-15.090909090909122,2.4545454545454533
11132,507801_mpcx507402_bpc.1,507801_mpcx507402_bpc.1__marks_25_29,2010005865,2010005865,844.0,507801_mpc,90.0,-12.090909090909122,1.4545454545454533
11133,507801_mpcx507402_bpc.1,507801_mpcx507402_bpc.1__marks_25_29,2010007076,2010007076,905.0,507801_mpc,95.0,48.90909090909088,6.454545454545453
11134,507801_mpcx507402_bpc.1,507801_mpcx507402_bpc.1__marks_25_29,2010007744,2010007744,878.0,507801_mpc,87.0,21.909090909090878,-1.5454545454545467
11135,507801_mpcx507402_bpc.1,507801_mpcx507402_bpc.1__marks_25_29,2010066934,2010066934,844.0,507801_mpc,93.0,-12.090909090909122,4.454545454545453
11136,507801_mpcx507402_bpc.1,507801_mpcx507402_bpc.1__marks_25_29,2010036933,2010036933,810.0,507801_mpc,80.0,-46.09090909090912,-8.545454545454547
11137,507801_mpcx507402_bpc.1,507801_mpcx507402_bpc.1__marks_25_29,2010010605,2010010605,900.0,507801_mpc,93.0,43.90909090909088,4.454545454545453
11138,507801_mpcx507402_bpc.1,507801_mpcx507402_bpc.1__marks_25_29,2010039734,2010039734,844.0,507801_mpc,80.0,-12.090909090909122,-8.545454545454547
11139,507801_mpcx507402_bpc.1,507801_mpcx507402_bpc.1__marks_25_29,2010010915,2010010915,770.0,507402_bpc,88.0,-86.09090909090912,-0.5454545454545467
11140,507801_mpcx507402_bpc.1,507801_mpcx507402_bpc.1__marks_25_29,2010025294,2010025294,890.0,507801_mpc,87.0,33.90909090909088,-1.5454545454545467
11141,507801_mpcx507402_bpc.1,507801_mpcx507402_bpc.1__marks_25_29,2010013977,2010013977,891.0,507801_mpc,90.0,34.90909090909088,1.4545454545454533
11142,507801_mpcx507502_bpc.1,507801_mpcx507502_bpc.1__marks_10_14,2010003842,2010003842,803.0,507502_bpc,80.0,0.5,-5.5
11143,507801_mpcx507502_bpc.1,507801_mpcx507502_bpc.1__marks_10_14,2010041842,2010041842,802.0,507801_mpc,91.0,-0.5,5.5
11144,507801_mpcx507601_mpc.1,507801_mpcx507601_mpc.1__marks_5_9,2010003808,2010003808,838.0,507801_mpc,72.0,192.5,12.0
11145,507801_mpcx507601_mpc.1,507801_mpcx507601_mpc.1__marks_5_9,2010018549,2010018549,453.0,507601_mpc,48.0,-192.5,-12.0
11146,507801_mpcx507602_bpc.1,507801_mpcx507602_bpc.1__marks_20_24,2010005487,2010005487,579.0,507602_bpc,80.0,-164.5,-5.0
11147,507801_mpcx507602_bpc.1,507801_mpcx507602_bpc.1__marks_20_24,2010008280,2010008280,908.0,507801_mpc,90.0,164.5,5.0
11148,507801_mpcx507602_bpc.1,507801_mpcx507602_bpc.1__marks_45_49,2010028605,2010028605,164.0,507801_mpc,68.55713,-282.5,-9.721435
11149,507801_mpcx507602_bpc.1,507801_mpcx507602_bpc.1__marks_45_49,2010069109,2010069109,729.0,507602_bpc,88.0,282.5,9.721435
11150,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_10_14,2010019538,2010019538,798.0,507701_mpc,82.0,-24.0,-2.6666666666666714
11151,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_10_14,2010006408,2010006408,866.0,507801_mpc,81.0,44.0,-3.6666666666666714
11152,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_10_14,2010041842,2010041842,802.0,507801_mpc,91.0,-20.0,6.333333333333329
11153,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_15_19,2010029938,2010029938,705.0,507701_mpc,85.0,-57.66666666666663,4.833333333333329
11154,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_15_19,2010004556,2010004556,738.0,507701_mpc,65.0,-24.66666666666663,-15.166666666666671
11155,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_15_19,2010010155,2010010155,859.0,507701_mpc,90.0,96.33333333333337,9.833333333333329
11156,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_15_19,2010011004,2010011004,734.0,507701_mpc,88.0,-28.66666666666663,7.833333333333329
11157,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_15_19,2010011805,2010011805,772.0,507701_mpc,82.0,9.333333333333371,1.8333333333333286
11158,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_15_19,2010013713,2010013713,768.0,507801_mpc,71.0,5.333333333333371,-9.166666666666671
11159,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_20_24,2010015383,2010015383,863.0,507701_mpc,90.0,59.299999999999955,12.700000000000003
11160,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_20_24,2010060832,2010060832,683.0,507701_mpc,60.0,-120.70000000000005,-17.299999999999997
11161,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_20_24,2010031985,2010031985,866.0,507701_mpc,81.0,62.299999999999955,3.700000000000003
11162,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_20_24,2010005370,2010005370,822.0,507701_mpc,80.0,18.299999999999955,2.700000000000003
11163,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_20_24,2010022103,2010022103,689.0,507701_mpc,73.0,-114.70000000000005,-4.299999999999997
11164,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_20_24,2010008280,2010008280,908.0,507801_mpc,90.0,104.29999999999995,12.700000000000003
11165,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_20_24,2010067752,2010067752,770.0,507701_mpc,82.0,-33.700000000000045,4.700000000000003
11166,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_20_24,2010008789,2010008789,764.0,507701_mpc,77.0,-39.700000000000045,-0.29999999999999716
11167,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_20_24,2010009717,2010009717,816.0,507801_mpc,58.0,12.299999999999955,-19.299999999999997
11168,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_20_24,2010012617,2010012617,856.0,507701_mpc,82.0,52.299999999999955,4.700000000000003
11169,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_40_44,2010007222,2010007222,867.0,507701_mpc,92.0,-42.0,-0.5
11170,507801_mpcx507701_mpc.1,507801_mpcx507701_mpc.1__marks_40_44,2010012115,2010012115,951.0,507801_mpc,93.0,42.0,0.5
11171,507801_mpcx507702_bpc.1,507801_mpcx507702_bpc.1__marks_30_34,2010004380,2010004380,866.0,507801_mpc,95.0,2.7999999999999545,3.799999999999997
11172,507801_mpcx507702_bpc.1,507801_mpcx507702_bpc.1__marks_30_34,2010050085,2010050085,876.0,507801_mpc,88.0,12.799999999999955,-3.200000000000003
11173,507801_mpcx507702_bpc.1,507801_mpcx507702_bpc.1__marks_30_34,2010050306,2010050306,759.0,507801_mpc,91.0,-104.20000000000005,-0.20000000000000284
11174,507801_mpcx507702_bpc.1,507801_mpcx507702_bpc.1__marks_30_34,2010011110,2010011110,901.0,507702_bpc,92.0,37.799999999999955,0.7999999999999972
11175,507801_mpcx507702_bpc.1,507801_mpcx507702_bpc.1__marks_30_34,2010012864,2010012864,914.0,507801_mpc,90.0,50.799999999999955,-1.2000000000000028
11176,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_25_29,2010015602,2010015602,913.0,507801_mpc,91.0,49.08333333333337,2.8333333333333286
11177,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_25_29,2010046491,2010046491,841.0,507801_mpc,91.0,-22.91666666666663,2.8333333333333286
11178,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_25_29,2010003860,2010003860,893.0,507801_mpc,90.0,29.08333333333337,1.8333333333333286
11179,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_25_29,2010005753,2010005753,895.0,507801_mpc,82.0,31.08333333333337,-6.166666666666671
11180,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_25_29,2010005865,2010005865,844.0,507801_mpc,90.0,-19.91666666666663,1.8333333333333286
11181,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_25_29,2010007076,2010007076,905.0,507801_mpc,95.0,41.08333333333337,6.833333333333329
11182,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_25_29,2010007744,2010007744,878.0,507801_mpc,87.0,14.083333333333371,-1.1666666666666714
11183,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_25_29,2010051751,2010051751,754.0,508101_mpc,92.0,-109.91666666666663,3.8333333333333286
11184,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_25_29,2010036933,2010036933,810.0,507801_mpc,80.0,-53.91666666666663,-8.166666666666671
11185,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_25_29,2010010605,2010010605,900.0,507801_mpc,93.0,36.08333333333337,4.833333333333329
11186,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_25_29,2010039734,2010039734,844.0,507801_mpc,80.0,-19.91666666666663,-8.166666666666671
11187,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_25_29,2010025294,2010025294,890.0,507801_mpc,87.0,26.08333333333337,-1.1666666666666714
11188,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_50_54,2010009152,2010009152,878.0,507801_mpc,84.0,-2.5,-5.0
11189,507801_mpcx508101_mpc.1,507801_mpcx508101_mpc.1__marks_50_54,2010009572,2010009572,883.0,508101_mpc,94.0,2.5,5.0
11190,507801_mpcx508102_bpc.1,507801_mpcx508102_bpc.1__marks_5_9,2010015786,2010015786,805.0,507801_mpc,75.0,69.0,-2.5
11191,507801_mpcx508102_bpc.1,507801_mpcx508102_bpc.1__marks_5_9,2010004318,2010004318,667.0,508102_bpc,80.0,-69.0,2.5
11192,507801_mpcx508102_bpc.1,507801_mpcx508102_bpc.1__marks_10_14,2010008569,2010008569,794.0,508102_bpc,95.0,-4.0,2.0
11193,507801_mpcx508102_bpc.1,507801_mpcx508102_bpc.1__marks_10_14,2010041842,2010041842,802.0,507801_mpc,91.0,4.0,-2.0
11194,507801_mpcx508102_bpc.1,507801_mpcx508102_bpc.1__marks_20_24,2010031329,2010031329,582.0,508102_bpc,53.0,-163.0,-18.5
11195,507801_mpcx508102_bpc.1,507801_mpcx508102_bpc.1__marks_20_24,2010008280,2010008280,908.0,507801_mpc,90.0,163.0,18.5
11196,507801_mpcx508102_bpc.1,507801_mpcx508102_bpc.1__marks_40_44,2010018622,2010018622,658.0,508102_bpc,80.0,-146.5,-6.5
11197,507801_mpcx508102_bpc.1,507801_mpcx508102_bpc.1__marks_40_44,2010012115,2010012115,951.0,507801_mpc,93.0,146.5,6.5
11198,507801_mpcx508201_mpc.1,507801_mpcx508201_mpc.1__marks_35_39,2010064717,2010064717,917.0,508201_mpc,90.0,-4.0,0.0
11199,507801_mpcx508201_mpc.1,507801_mpcx508201_mpc.1__marks_35_39,2010025553,2010025553,925.0,507801_mpc,90.0,4.0,0.0
11200,507801_mpcx508201_mpc.1,507801_mpcx508201_mpc.1__marks_60_64,2010018201,2010018201,927.0,508201_mpc,81.0,7.5,-6.5
11201,507801_mpcx508201_mpc.1,507801_mpcx508201_mpc.1__marks_60_64,2010070028,2010070028,912.0,507801_mpc,94.0,-7.5,6.5
11202,507802_bpcx507401_mpc.1,507802_bpcx507401_mpc.1__marks_15_19,2010006955,2010006955,866.0,507802_bpc,91.0,79.5,3.5
11203,507802_bpcx507401_mpc.1,507802_bpcx507401_mpc.1__marks_15_19,2010007241,2010007241,707.0,507401_mpc,84.0,-79.5,-3.5
11204,507802_bpcx507401_mpc.1,507802_bpcx507401_mpc.1__marks_20_24,2010059667,2010059667,807.0,507802_bpc,82.0,69.0,3.25
11205,507802_bpcx507401_mpc.1,507802_bpcx507401_mpc.1__marks_20_24,2010034068,2010034068,751.0,507802_bpc,78.0,13.0,-0.75
11206,507802_bpcx507401_mpc.1,507802_bpcx507401_mpc.1__marks_20_24,2010006205,2010006205,730.0,507802_bpc,75.0,-8.0,-3.75
11207,507802_bpcx507401_mpc.1,507802_bpcx507401_mpc.1__marks_20_24,2010010827,2010010827,664.0,507401_mpc,80.0,-74.0,1.25
11208,507802_bpcx507501_mpc.1,507802_bpcx507501_mpc.1__marks_10_14,2010006008,2010006008,810.0,507802_bpc,94.0,-49.0,6.200000000000003
11209,507802_bpcx507501_mpc.1,507802_bpcx507501_mpc.1__marks_10_14,2010006812,2010006812,893.0,507802_bpc,90.0,34.0,2.200000000000003
11210,507802_bpcx507501_mpc.1,507802_bpcx507501_mpc.1__marks_10_14,2010007896,2010007896,819.0,507802_bpc,87.0,-40.0,-0.7999999999999972
11211,507802_bpcx507501_mpc.1,507802_bpcx507501_mpc.1__marks_10_14,2010023403,2010023403,892.0,507802_bpc,88.0,33.0,0.20000000000000284
11212,507802_bpcx507501_mpc.1,507802_bpcx507501_mpc.1__marks_10_14,2010010151,2010010151,881.0,507501_mpc,80.0,22.0,-7.799999999999997
11213,507802_bpcx507501_mpc.1,507802_bpcx507501_mpc.1__marks_15_19,2010004563,2010004563,655.0,507501_mpc,94.0,-105.5,1.5
11214,507802_bpcx507501_mpc.1,507802_bpcx507501_mpc.1__marks_15_19,2010006955,2010006955,866.0,507802_bpc,91.0,105.5,-1.5
11215,507802_bpcx507501_mpc.1,507802_bpcx507501_mpc.1__marks_20_24,2010044460,2010044460,757.0,507501_mpc,74.0,-4.25,-3.25
11216,507802_bpcx507501_mpc.1,507802_bpcx507501_mpc.1__marks_20_24,2010059667,2010059667,807.0,507802_bpc,82.0,45.75,4.75
11217,507802_bpcx507501_mpc.1,507802_bpcx507501_mpc.1__marks_20_24,2010034068,2010034068,751.0,507802_bpc,78.0,-10.25,0.75
11218,507802_bpcx507501_mpc.1,507802_bpcx507501_mpc.1__marks_20_24,2010006205,2010006205,730.0,507802_bpc,75.0,-31.25,-2.25
11219,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_10_14,2010006008,2010006008,810.0,507802_bpc,94.0,93.33333333333337,12.166666666666671
11220,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_10_14,2010006812,2010006812,893.0,507802_bpc,90.0,176.33333333333337,8.166666666666671
11221,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_10_14,2010007896,2010007896,819.0,507802_bpc,87.0,102.33333333333337,5.166666666666671
11222,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_10_14,2010008478,2010008478,514.0,507601_mpc,80.0,-202.66666666666663,-1.8333333333333286
11223,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_10_14,2010023403,2010023403,892.0,507802_bpc,88.0,175.33333333333337,6.166666666666671
11224,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_10_14,2010011616,2010011616,372.0,507601_mpc,52.0,-344.66666666666663,-29.83333333333333
11225,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_15_19,2010001953,2010001953,651.0,507601_mpc,81.0,8.75,4.0
11226,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_15_19,2010006550,2010006550,347.0,507601_mpc,45.0,-295.25,-32.0
11227,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_15_19,2010006955,2010006955,866.0,507802_bpc,91.0,223.75,14.0
11228,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_15_19,2010009121,2010009121,705.0,507601_mpc,91.0,62.75,14.0
11229,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_20_24,2010014566,2010014566,665.0,507601_mpc,82.0,-62.0,-0.1666666666666714
11230,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_20_24,2010014805,2010014805,746.0,507601_mpc,83.0,19.0,0.8333333333333286
11231,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_20_24,2010059667,2010059667,807.0,507802_bpc,82.0,80.0,-0.1666666666666714
11232,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_20_24,2010004630,2010004630,663.0,507601_mpc,93.0,-64.0,10.833333333333329
11233,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_20_24,2010034068,2010034068,751.0,507802_bpc,78.0,24.0,-4.166666666666671
11234,507802_bpcx507601_mpc.1,507802_bpcx507601_mpc.1__marks_20_24,2010006205,2010006205,730.0,507802_bpc,75.0,3.0,-7.166666666666671
11235,507802_bpcx507602_bpc.1,507802_bpcx507602_bpc.1__marks_10_14,2010006008,2010006008,810.0,507802_bpc,94.0,74.0,18.0
11236,507802_bpcx507602_bpc.1,507802_bpcx507602_bpc.1__marks_10_14,2010006812,2010006812,893.0,507802_bpc,90.0,157.0,14.0
11237,507802_bpcx507602_bpc.1,507802_bpcx507602_bpc.1__marks_10_14,2010010363,2010010363,505.0,507602_bpc,44.0,-231.0,-32.0
11238,507802_bpcx507602_bpc.1,507802_bpcx507602_bpc.1__marks_25_29,2010029240,2010029240,776.0,507802_bpc,91.0,-33.375,5.75
11239,507802_bpcx507602_bpc.1,507802_bpcx507602_bpc.1__marks_25_29,2010033551,2010033551,825.0,507802_bpc,88.0,15.625,2.75
11240,507802_bpcx507602_bpc.1,507802_bpcx507602_bpc.1__marks_25_29,2010005209,2010005209,879.0,507802_bpc,95.0,69.625,9.75
11241,507802_bpcx507602_bpc.1,507802_bpcx507602_bpc.1__marks_25_29,2010005859,2010005859,841.0,507802_bpc,81.0,31.625,-4.25
11242,507802_bpcx507602_bpc.1,507802_bpcx507602_bpc.1__marks_25_29,2010006908,2010006908,858.0,507802_bpc,77.0,48.625,-8.25
11243,507802_bpcx507602_bpc.1,507802_bpcx507602_bpc.1__marks_25_29,2010006924,2010006924,657.0,507602_bpc,81.0,-152.375,-4.25
11244,507802_bpcx507602_bpc.1,507802_bpcx507602_bpc.1__marks_25_29,2010007386,2010007386,766.0,507802_bpc,76.0,-43.375,-9.25
11245,507802_bpcx507602_bpc.1,507802_bpcx507602_bpc.1__marks_25_29,2010025040,2010025040,873.0,507802_bpc,93.0,63.625,7.75
11246,507802_bpcx507602_bpc.1,507802_bpcx507602_bpc.1__marks_60_64,2010022584,2010022584,913.0,507802_bpc,90.0,27.0,0.0
11247,507802_bpcx507602_bpc.1,507802_bpcx507602_bpc.1__marks_60_64,2010068706,2010068706,859.0,507602_bpc,90.0,-27.0,0.0
11248,507802_bpcx507701_mpc.1,507802_bpcx507701_mpc.1__marks_10_14,2010019538,2010019538,798.0,507701_mpc,82.0,-32.0,-6.25
11249,507802_bpcx507701_mpc.1,507802_bpcx507701_mpc.1__marks_10_14,2010006008,2010006008,810.0,507802_bpc,94.0,-20.0,5.75
11250,507802_bpcx507701_mpc.1,507802_bpcx507701_mpc.1__marks_10_14,2010006812,2010006812,893.0,507802_bpc,90.0,63.0,1.75
11251,507802_bpcx507701_mpc.1,507802_bpcx507701_mpc.1__marks_10_14,2010007896,2010007896,819.0,507802_bpc,87.0,-11.0,-1.25
