,pair_id,pair_bin,student_id,candidate_id_68k,gtot,college_attended,englishmarks_12
4618,503802_bpcx504001_mpc.1,503802_bpcx504001_mpc.1__marks_20_29,2010052700,2010052700,192.0,504001_MPC,68.55713
4619,503802_bpcx504001_mpc.1,503802_bpcx504001_mpc.1__marks_20_29,2010009456,2010009456,806.0,503802_BPC,95.0
4620,503802_bpcx504001_mpc.1,503802_bpcx504001_mpc.1__marks_30_39,2010044229,2010044229,934.0,503802_BPC,96.0
4621,503802_bpcx504001_mpc.1,503802_bpcx504001_mpc.1__marks_30_39,2010004783,2010004783,911.0,503802_BPC,97.0
4622,503802_bpcx504001_mpc.1,503802_bpcx504001_mpc.1__marks_30_39,2010006409,2010006409,827.0,503802_BPC,94.0
4623,503802_bpcx504001_mpc.1,503802_bpcx504001_mpc.1__marks_30_39,2010020683,2010020683,778.0,503802_BPC,85.0
4624,503802_bpcx504001_mpc.1,503802_bpcx504001_mpc.1__marks_30_39,2010065361,2010065361,778.0,503802_BPC,76.0
4625,503802_bpcx504001_mpc.1,503802_bpcx504001_mpc.1__marks_30_39,2010008009,2010008009,926.0,503802_BPC,92.0
4626,503802_bpcx504001_mpc.1,503802_bpcx504001_mpc.1__marks_30_39,2010038341,2010038341,667.0,504001_MPC,62.0
4627,503802_bpcx504001_mpc.1,503802_bpcx504001_mpc.1__marks_30_39,2010009824,2010009824,852.0,503802_BPC,95.0
4628,503802_bpcx504001_mpc.1,503802_bpcx504001_mpc.1__marks_30_39,2010069296,2010069296,705.0,503802_BPC,83.0
4629,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_20_29,2010016471,2010016471,947.0,503802_BPC,98.0
4630,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_20_29,2010017387,2010017387,688.0,504002_BPC,70.0
4631,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_20_29,2010032374,2010032374,841.0,503802_BPC,95.0
4632,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_20_29,2010004804,2010004804,865.0,504002_BPC,91.0
4633,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_20_29,2010009456,2010009456,806.0,503802_BPC,95.0
4634,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_20_29,2010070505,2010070505,915.0,503802_BPC,97.0
4635,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_30_39,2010044229,2010044229,934.0,503802_BPC,96.0
4636,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_30_39,2010061643,2010061643,766.0,504002_BPC,83.0
4637,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_30_39,2010004783,2010004783,911.0,503802_BPC,97.0
4638,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_30_39,2010006409,2010006409,827.0,503802_BPC,94.0
4639,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_30_39,2010020683,2010020683,778.0,503802_BPC,85.0
4640,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_30_39,2010065361,2010065361,778.0,503802_BPC,76.0
4641,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_30_39,2010007844,2010007844,740.0,503802_BPC,80.0
4642,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_30_39,2010008009,2010008009,926.0,503802_BPC,92.0
4643,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_30_39,2010008106,2010008106,718.0,504002_BPC,71.0
4644,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_30_39,2010009824,2010009824,852.0,503802_BPC,95.0
4645,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_30_39,2010069296,2010069296,705.0,503802_BPC,83.0
4646,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_40_49,2010030263,2010030263,850.0,503802_BPC,94.0
4647,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_40_49,2010005577,2010005577,828.0,503802_BPC,81.0
4648,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_40_49,2010006613,2010006613,789.0,503802_BPC,85.0
4649,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_40_49,2010007835,2010007835,838.0,503802_BPC,98.0
4650,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_40_49,2010008043,2010008043,934.0,503802_BPC,97.0
4651,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_40_49,2010052098,2010052098,644.0,504002_BPC,67.0
4652,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_40_49,2010008203,2010008203,852.0,503802_BPC,87.0
4653,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_40_49,2010011092,2010011092,892.0,503802_BPC,78.0
4654,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_40_49,2010055751,2010055751,889.0,503802_BPC,98.0
4655,503802_bpcx504002_bpc.1,503802_bpcx504002_bpc.1__marks_40_49,2010027460,2010027460,828.0,503802_BPC,80.0
4656,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_20_29,2010016471,2010016471,947.0,503802_BPC,98.0
4657,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_20_29,2010032374,2010032374,841.0,503802_BPC,95.0
4658,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_20_29,2010009456,2010009456,806.0,503802_BPC,95.0
4659,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_20_29,2010070505,2010070505,915.0,503802_BPC,97.0
4660,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_20_29,2010011650,2010011650,635.0,504201_MPC,75.0
4661,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_30_39,2010044229,2010044229,934.0,503802_BPC,96.0
4662,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_30_39,2010004783,2010004783,911.0,503802_BPC,97.0
4663,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_30_39,2010006409,2010006409,827.0,503802_BPC,94.0
4664,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_30_39,2010020683,2010020683,778.0,503802_BPC,85.0
4665,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_30_39,2010065361,2010065361,778.0,503802_BPC,76.0
4666,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_30_39,2010008009,2010008009,926.0,503802_BPC,92.0
4667,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_30_39,2010009824,2010009824,852.0,503802_BPC,95.0
4668,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_30_39,2010069296,2010069296,705.0,503802_BPC,83.0
4669,503802_bpcx504201_mpc.1,503802_bpcx504201_mpc.1__marks_30_39,2010011443,2010011443,568.0,504201_MPC,72.0
4670,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_20_29,2010028709,2010028709,755.0,504202_BPC,90.0
4671,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_20_29,2010032374,2010032374,841.0,503802_BPC,95.0
4672,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_20_29,2010033185,2010033185,781.0,504202_BPC,84.0
4673,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_20_29,2010020165,2010020165,687.0,504202_BPC,78.0
4674,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_20_29,2010006965,2010006965,646.0,504202_BPC,87.0
4675,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_20_29,2010021573,2010021573,654.0,504202_BPC,66.0
4676,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_20_29,2010008837,2010008837,655.0,504202_BPC,80.0
4677,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_20_29,2010009456,2010009456,806.0,503802_BPC,95.0
4678,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_20_29,2010070342,2010070342,600.0,504202_BPC,87.0
4679,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_20_29,2010070505,2010070505,915.0,503802_BPC,97.0
4680,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010044229,2010044229,934.0,503802_BPC,96.0
4681,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010014963,2010014963,756.0,504202_BPC,85.0
4682,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010046485,2010046485,501.0,504202_BPC,66.0
4683,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010018253,2010018253,775.0,504202_BPC,82.0
4684,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010004783,2010004783,911.0,503802_BPC,97.0
4685,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010006409,2010006409,827.0,503802_BPC,94.0
4686,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010020683,2010020683,778.0,503802_BPC,85.0
4687,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010065361,2010065361,778.0,503802_BPC,76.0
4688,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010007844,2010007844,740.0,503802_BPC,80.0
4689,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010008009,2010008009,926.0,503802_BPC,92.0
4690,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010009360,2010009360,800.0,504202_BPC,80.0
4691,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010009824,2010009824,852.0,503802_BPC,95.0
4692,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010069296,2010069296,705.0,503802_BPC,83.0
4693,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010010730,2010010730,806.0,504202_BPC,87.0
4694,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010057273,2010057273,567.0,504202_BPC,73.0
4695,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010013504,2010013504,671.0,504202_BPC,73.0
4696,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010013581,2010013581,694.0,504202_BPC,82.0
4697,503802_bpcx504202_bpc.1,503802_bpcx504202_bpc.1__marks_30_39,2010027982,2010027982,804.0,504202_BPC,81.0
4698,503904_cecx502004_cec.1,503904_cecx502004_cec.1__marks_10_19,2010006538,2010006538,606.0,503904_CEC,77.0
4699,503904_cecx502004_cec.1,503904_cecx502004_cec.1__marks_10_19,2010026594,2010026594,714.0,502004_CEC,80.0
4700,503904_cecx502004_cec.1,503904_cecx502004_cec.1__marks_20_29,2010030447,2010030447,679.0,502004_CEC,70.0
4701,503904_cecx502004_cec.1,503904_cecx502004_cec.1__marks_20_29,2010032097,2010032097,627.0,503904_CEC,58.0
4702,503904_cecx502004_cec.1,503904_cecx502004_cec.1__marks_20_29,2010048700,2010048700,595.0,503904_CEC,59.0
4703,503904_cecx502004_cec.1,503904_cecx502004_cec.1__marks_20_29,2010005448,2010005448,756.0,503904_CEC,77.0
4704,503904_cecx502004_cec.1,503904_cecx502004_cec.1__marks_20_29,2010022907,2010022907,744.0,503904_CEC,70.0
4705,503904_cecx502004_cec.1,503904_cecx502004_cec.1__marks_20_29,2010011487,2010011487,768.0,503904_CEC,84.0
4706,503904_cecx502504_cec.1,503904_cecx502504_cec.1__marks_10_19,2010006538,2010006538,606.0,503904_CEC,77.0
4707,503904_cecx502504_cec.1,503904_cecx502504_cec.1__marks_10_19,2010006888,2010006888,632.0,502504_CEC,80.0
4708,503904_cecx502504_cec.1,503904_cecx502504_cec.1__marks_20_29,2010029112,2010029112,686.0,502504_CEC,85.0
4709,503904_cecx502504_cec.1,503904_cecx502504_cec.1__marks_20_29,2010032097,2010032097,627.0,503904_CEC,58.0
4710,503904_cecx502504_cec.1,503904_cecx502504_cec.1__marks_20_29,2010048700,2010048700,595.0,503904_CEC,59.0
4711,503904_cecx502504_cec.1,503904_cecx502504_cec.1__marks_20_29,2010005448,2010005448,756.0,503904_CEC,77.0
4712,503904_cecx502504_cec.1,503904_cecx502504_cec.1__marks_20_29,2010022907,2010022907,744.0,503904_CEC,70.0
4713,503904_cecx502504_cec.1,503904_cecx502504_cec.1__marks_20_29,2010011487,2010011487,768.0,503904_CEC,84.0
4714,503904_cecx503301_mpc.1,503904_cecx503301_mpc.1__marks_10_19,2010019999,2010019999,460.0,503301_MPC,37.0
4715,503904_cecx503301_mpc.1,503904_cecx503301_mpc.1__marks_10_19,2010012050,2010012050,820.0,503904_CEC,82.0
4716,503904_cecx503301_mpc.1,503904_cecx503301_mpc.1__marks_20_29,2010011487,2010011487,768.0,503904_CEC,84.0
4717,503904_cecx503301_mpc.1,503904_cecx503301_mpc.1__marks_20_29,2010028800,2010028800,638.0,503301_MPC,90.0
4718,503904_cecx503301_mpc.1,503904_cecx503301_mpc.1__marks_20_29,2010031723,2010031723,630.0,503904_CEC,70.0
4719,503904_cecx503301_mpc.1,503904_cecx503301_mpc.1__marks_20_29,2010048700,2010048700,595.0,503904_CEC,59.0
4720,503904_cecx503301_mpc.1,503904_cecx503301_mpc.1__marks_20_29,2010022907,2010022907,744.0,503904_CEC,70.0
4721,503904_cecx503905_hec.1,503904_cecx503905_hec.1__marks_20_29,2010032097,2010032097,627.0,503904_CEC,58.0
4722,503904_cecx503905_hec.1,503904_cecx503905_hec.1__marks_20_29,2010005448,2010005448,756.0,503904_CEC,77.0
4723,503904_cecx503905_hec.1,503904_cecx503905_hec.1__marks_20_29,2010068409,2010068409,778.0,503905_HEC,92.0
4724,503904_cecx503905_hec.1,503904_cecx503905_hec.1__marks_20_29,2010034727,2010034727,681.0,503905_HEC,74.0
4725,503904_cecx503905_hec.1,503904_cecx503905_hec.1__marks_20_29,2010020170,2010020170,824.0,503904_CEC,93.0
4726,503904_cecx503905_hec.1,503904_cecx503905_hec.1__marks_20_29,2010031723,2010031723,630.0,503904_CEC,70.0
4727,503904_cecx504504_cec.1,503904_cecx504504_cec.1__marks_50_59,2010025645,2010025645,797.0,503904_CEC,91.0
4728,503904_cecx504504_cec.1,503904_cecx504504_cec.1__marks_50_59,2010042106,2010042106,913.0,504504_CEC,90.0
4729,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_10_19,2010006538,2010006538,606.0,503904_CEC,77.0
4730,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_10_19,2010036363,2010036363,629.0,506404_CEC,66.0
4731,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_10_19,2010036430,2010036430,579.0,506404_CEC,72.0
4732,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_10_19,2010038201,2010038201,686.0,506404_CEC,92.0
4733,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_10_19,2010012050,2010012050,820.0,503904_CEC,82.0
4734,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_20_29,2010028483,2010028483,729.0,506404_CEC,83.0
4735,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_20_29,2010030207,2010030207,611.0,506404_CEC,80.0
4736,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_20_29,2010031042,2010031042,774.0,506404_CEC,90.0
4737,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_20_29,2010031723,2010031723,630.0,503904_CEC,70.0
4738,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_20_29,2010032097,2010032097,627.0,503904_CEC,58.0
4739,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_20_29,2010048700,2010048700,595.0,503904_CEC,59.0
4740,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_20_29,2010005448,2010005448,756.0,503904_CEC,77.0
4741,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_20_29,2010020170,2010020170,824.0,503904_CEC,93.0
4742,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_20_29,2010006079,2010006079,184.0,506404_CEC,68.55713
4743,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_20_29,2010022907,2010022907,744.0,503904_CEC,70.0
4744,503904_cecx506404_cec.1,503904_cecx506404_cec.1__marks_20_29,2010011487,2010011487,768.0,503904_CEC,84.0
4745,503904_cecx506904_cec.1,503904_cecx506904_cec.1__marks_10_19,2010002378,2010002378,459.0,503904_CEC,64.0
4746,503904_cecx506904_cec.1,503904_cecx506904_cec.1__marks_10_19,2010033578,2010033578,175.0,506904_CEC,68.55713
4747,503904_cecx506904_cec.1,503904_cecx506904_cec.1__marks_10_19,2010006538,2010006538,606.0,503904_CEC,77.0
4748,503904_cecx507904_cec.1,503904_cecx507904_cec.1__marks_50_59,2010025645,2010025645,797.0,503904_CEC,91.0
4749,503904_cecx507904_cec.1,503904_cecx507904_cec.1__marks_50_59,2010028758,2010028758,804.0,507904_CEC,93.0
4750,503904_cecx508904_cec.1,503904_cecx508904_cec.1__marks_20_29,2010005448,2010005448,756.0,503904_CEC,77.0
4751,503904_cecx508904_cec.1,503904_cecx508904_cec.1__marks_20_29,2010011178,2010011178,731.0,503904_CEC,81.0
4752,503904_cecx508904_cec.1,503904_cecx508904_cec.1__marks_20_29,2010011487,2010011487,768.0,503904_CEC,84.0
4753,503904_cecx508904_cec.1,503904_cecx508904_cec.1__marks_20_29,2010020170,2010020170,824.0,503904_CEC,93.0
4754,503904_cecx508904_cec.1,503904_cecx508904_cec.1__marks_20_29,2010022907,2010022907,744.0,503904_CEC,70.0
4755,503904_cecx508904_cec.1,503904_cecx508904_cec.1__marks_20_29,2010028954,2010028954,524.0,508904_CEC,60.0
4756,503904_cecx508904_cec.1,503904_cecx508904_cec.1__marks_20_29,2010031723,2010031723,630.0,503904_CEC,70.0
4757,503904_cecx508904_cec.1,503904_cecx508904_cec.1__marks_20_29,2010032097,2010032097,627.0,503904_CEC,58.0
4758,503904_cecx508904_cec.1,503904_cecx508904_cec.1__marks_20_29,2010048700,2010048700,595.0,503904_CEC,59.0
4759,503904_cecx509104_cec.1,503904_cecx509104_cec.1__marks_20_29,2010031723,2010031723,630.0,503904_CEC,70.0
4760,503904_cecx509104_cec.1,503904_cecx509104_cec.1__marks_20_29,2010032097,2010032097,627.0,503904_CEC,58.0
4761,503904_cecx509104_cec.1,503904_cecx509104_cec.1__marks_20_29,2010019152,2010019152,628.0,509104_CEC,72.0
4762,503904_cecx509104_cec.1,503904_cecx509104_cec.1__marks_20_29,2010048700,2010048700,595.0,503904_CEC,59.0
4763,503904_cecx509104_cec.1,503904_cecx509104_cec.1__marks_20_29,2010005448,2010005448,756.0,503904_CEC,77.0
4764,503904_cecx509104_cec.1,503904_cecx509104_cec.1__marks_20_29,2010020170,2010020170,824.0,503904_CEC,93.0
4765,503904_cecx509104_cec.1,503904_cecx509104_cec.1__marks_20_29,2010006632,2010006632,525.0,509104_CEC,58.0
4766,503904_cecx509104_cec.1,503904_cecx509104_cec.1__marks_20_29,2010022907,2010022907,744.0,503904_CEC,70.0
4767,503904_cecx509104_cec.1,503904_cecx509104_cec.1__marks_20_29,2010011487,2010011487,768.0,503904_CEC,84.0
4768,503905_hecx502005_hec.1,503905_hecx502005_hec.1__marks_10_19,2010044503,2010044503,673.0,502005_HEC,70.0
4769,503905_hecx502005_hec.1,503905_hecx502005_hec.1__marks_10_19,2010048374,2010048374,702.0,503905_HEC,90.0
4770,503905_hecx502005_hec.1,503905_hecx502005_hec.1__marks_10_19,2010048930,2010048930,659.0,502005_HEC,57.0
4771,503905_hecx502505_hec.1,503905_hecx502505_hec.1__marks_10_19,2010043985,2010043985,570.0,502505_HEC,82.0
4772,503905_hecx502505_hec.1,503905_hecx502505_hec.1__marks_10_19,2010030748,2010030748,433.0,502505_HEC,35.0
4773,503905_hecx502505_hec.1,503905_hecx502505_hec.1__marks_10_19,2010002930,2010002930,505.0,502505_HEC,70.0
4774,503905_hecx502505_hec.1,503905_hecx502505_hec.1__marks_10_19,2010048374,2010048374,702.0,503905_HEC,90.0
4775,503905_hecx502505_hec.1,503905_hecx502505_hec.1__marks_10_19,2010011044,2010011044,580.0,502505_HEC,76.0
4776,503905_hecx507904_cec.1,503905_hecx507904_cec.1__marks_10_19,2010008502,2010008502,591.0,507904_CEC,86.0
4777,503905_hecx507904_cec.1,503905_hecx507904_cec.1__marks_10_19,2010008671,2010008671,634.0,503905_HEC,81.0
4778,503905_hecx509105_hec.1,503905_hecx509105_hec.1__marks_10_19,2010029966,2010029966,451.0,503905_HEC,67.0
4779,503905_hecx509105_hec.1,503905_hecx509105_hec.1__marks_10_19,2010048374,2010048374,702.0,503905_HEC,90.0
4780,503905_hecx509105_hec.1,503905_hecx509105_hec.1__marks_10_19,2010041949,2010041949,448.0,509105_HEC,42.0
4781,504001_mpcx503101_mpc.1,504001_mpcx503101_mpc.1__marks_20_29,2010028501,2010028501,712.0,504001_MPC,70.0
4782,504001_mpcx503101_mpc.1,504001_mpcx503101_mpc.1__marks_20_29,2010005377,2010005377,675.0,504001_MPC,58.0
4783,504001_mpcx503101_mpc.1,504001_mpcx503101_mpc.1__marks_20_29,2010065245,2010065245,761.0,503101_MPC,54.0
4784,504001_mpcx503101_mpc.1,504001_mpcx503101_mpc.1__marks_20_29,2010052700,2010052700,192.0,504001_MPC,68.55713
4785,504001_mpcx503101_mpc.1,504001_mpcx503101_mpc.1__marks_20_29,2010053110,2010053110,744.0,504001_MPC,60.0
4786,504001_mpcx503101_mpc.1,504001_mpcx503101_mpc.1__marks_20_29,2010013599,2010013599,256.0,504001_MPC,68.55713
4787,504001_mpcx503101_mpc.1,504001_mpcx503101_mpc.1__marks_50_59,2010044874,2010044874,952.0,503101_MPC,88.0
4788,504001_mpcx503101_mpc.1,504001_mpcx503101_mpc.1__marks_50_59,2010038702,2010038702,753.0,504001_MPC,94.0
4789,504001_mpcx503102_bpc.1,504001_mpcx503102_bpc.1__marks_50_59,2010038702,2010038702,753.0,504001_MPC,94.0
4790,504001_mpcx503102_bpc.1,504001_mpcx503102_bpc.1__marks_50_59,2010011534,2010011534,929.0,503102_BPC,80.0
4791,504001_mpcx503201_mpc.1,504001_mpcx503201_mpc.1__marks_20_29,2010028501,2010028501,712.0,504001_MPC,70.0
4792,504001_mpcx503201_mpc.1,504001_mpcx503201_mpc.1__marks_20_29,2010018588,2010018588,715.0,504001_MPC,75.0
4793,504001_mpcx503201_mpc.1,504001_mpcx503201_mpc.1__marks_20_29,2010005377,2010005377,675.0,504001_MPC,58.0
4794,504001_mpcx503201_mpc.1,504001_mpcx503201_mpc.1__marks_20_29,2010022426,2010022426,748.0,503201_MPC,91.0
4795,504001_mpcx503201_mpc.1,504001_mpcx503201_mpc.1__marks_20_29,2010052700,2010052700,192.0,504001_MPC,68.55713
4796,504001_mpcx503201_mpc.1,504001_mpcx503201_mpc.1__marks_20_29,2010053110,2010053110,744.0,504001_MPC,60.0
4797,504001_mpcx503201_mpc.1,504001_mpcx503201_mpc.1__marks_20_29,2010013599,2010013599,256.0,504001_MPC,68.55713
4798,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_20_29,2010028501,2010028501,712.0,504001_MPC,70.0
4799,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_20_29,2010045753,2010045753,731.0,503202_BPC,90.0
4800,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_20_29,2010005377,2010005377,675.0,504001_MPC,58.0
4801,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_20_29,2010052700,2010052700,192.0,504001_MPC,68.55713
4802,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_20_29,2010008723,2010008723,575.0,503202_BPC,62.0
4803,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_20_29,2010039505,2010039505,733.0,503202_BPC,92.0
4804,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_20_29,2010013599,2010013599,256.0,504001_MPC,68.55713
4805,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_30_39,2010033362,2010033362,628.0,504001_MPC,64.0
4806,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_30_39,2010007937,2010007937,719.0,504001_MPC,73.0
4807,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_30_39,2010039470,2010039470,824.0,503202_BPC,92.0
4808,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_30_39,2010011039,2010011039,841.0,504001_MPC,90.0
4809,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_30_39,2010041185,2010041185,729.0,504001_MPC,82.0
4810,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_30_39,2010027369,2010027369,692.0,504001_MPC,60.0
4811,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_40_49,2010031376,2010031376,727.0,504001_MPC,77.0
4812,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_40_49,2010039556,2010039556,748.0,504001_MPC,86.0
4813,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_40_49,2010025101,2010025101,859.0,503202_BPC,88.0
4814,504001_mpcx503202_bpc.1,504001_mpcx503202_bpc.1__marks_40_49,2010027848,2010027848,799.0,504001_MPC,84.0
4815,504001_mpcx503301_mpc.1,504001_mpcx503301_mpc.1__marks_30_39,2010029288,2010029288,709.0,504001_MPC,67.0
4816,504001_mpcx503301_mpc.1,504001_mpcx503301_mpc.1__marks_30_39,2010015321,2010015321,631.0,504001_MPC,75.0
4817,504001_mpcx503301_mpc.1,504001_mpcx503301_mpc.1__marks_30_39,2010018185,2010018185,738.0,504001_MPC,84.0
4818,504001_mpcx503301_mpc.1,504001_mpcx503301_mpc.1__marks_30_39,2010033362,2010033362,628.0,504001_MPC,64.0
4819,504001_mpcx503301_mpc.1,504001_mpcx503301_mpc.1__marks_30_39,2010007937,2010007937,719.0,504001_MPC,73.0
4820,504001_mpcx503301_mpc.1,504001_mpcx503301_mpc.1__marks_30_39,2010008841,2010008841,645.0,503301_MPC,88.0
4821,504001_mpcx503301_mpc.1,504001_mpcx503301_mpc.1__marks_30_39,2010038341,2010038341,667.0,504001_MPC,62.0
4822,504001_mpcx503301_mpc.1,504001_mpcx503301_mpc.1__marks_30_39,2010011039,2010011039,841.0,504001_MPC,90.0
4823,504001_mpcx503301_mpc.1,504001_mpcx503301_mpc.1__marks_30_39,2010041185,2010041185,729.0,504001_MPC,82.0
4824,504001_mpcx503301_mpc.1,504001_mpcx503301_mpc.1__marks_30_39,2010027369,2010027369,692.0,504001_MPC,60.0
4825,504001_mpcx503601_mpc.1,504001_mpcx503601_mpc.1__marks_20_29,2010017364,2010017364,714.0,503601_MPC,92.0
4826,504001_mpcx503601_mpc.1,504001_mpcx503601_mpc.1__marks_20_29,2010032367,2010032367,704.0,504001_MPC,70.0
4827,504001_mpcx503601_mpc.1,504001_mpcx503601_mpc.1__marks_20_29,2010005377,2010005377,675.0,504001_MPC,58.0
4828,504001_mpcx503601_mpc.1,504001_mpcx503601_mpc.1__marks_20_29,2010052700,2010052700,192.0,504001_MPC,68.55713
4829,504001_mpcx503601_mpc.1,504001_mpcx503601_mpc.1__marks_20_29,2010053110,2010053110,744.0,504001_MPC,60.0
