candidate_id_68k,marks,gtot,allotted_JC_code,pair_bin_1,pair_bin_2,pair_bin_3,pair_bin_4,pair_bin_5,pair_bin_6,pair_bin_7,pair_bin_8,pair_bin_9,pair_bin_10,pair_bin_11,pair_bin_12,pair_bin_13,pair_bin_14,pair_bin_15,pair_bin_16,pair_bin_17,pair_bin_18,pair_bin_19,englishmarks_12,marks12th,dob_year,age,female,social_category,region,minority,religion,english_medium_10,english_medium_9,school_type_9,school_type_10,type,appliedforJC,result,address_pincode,address_mandalname,address_district,coll_code_went,got_into_JC,TSJC,intermediatecollegecode,sixdigitcode,coll_code,institution,is_income,maxtot,th_mrk,pr_mrk,tot_mrk
2010043103,53.75,763.0,,,,,,,,,,,,,,,,,,,,,74.0,76.3,2005.0,15.0,0.0,ST,NALGONDA,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,1,508278,TIRUMALAGIRI (SAGAR),NALGONDA,50235.0,0.0,0.0,,,50235.0,,Y,1000,100,0,100
2010043104,40,750.0,,,,,,,,,,,,,,,,,,,,,61.0,75.0,2005.0,15.0,1.0,ST,ADILABAD,0.0,HINDU,0.0,0.0,GR,GR,,1.0,1,504312,ADILABAD (RURAL),ADILABAD,30003.0,0.0,0.0,,,30003.0,,Y,1000,072,0,072
2010043105,6.25,384.0,,,,,,,,,,,,,,,,,,,,,37.0,38.4,2004.0,16.0,0.0,SC,ADILABAD,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,F,504102,MUDHOLE,NIRMAL,45216.0,0.0,0.0,,,45216.0,,Y,1000,091,0,091
2010043107,19,553.0,,,,,,,,,,,,,,,,,,,,,57.0,55.3,2004.0,16.0,0.0,ST,ADILABAD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,2,504297,TIRYANI,KOMARAMBHEEM(ASIFABAD),30018.0,0.0,0.0,,,30018.0,,Y,1000,060,0,060
2010043111,21.5,646.0,,,,,,,,,,,,,,,,,,,,,83.0,64.6,2004.0,16.0,1.0,BC,ADILABAD,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,1,504204,CHENNUR,MANCHERIAL,33018.0,0.0,0.0,,,33018.0,,Y,1000,054,0,054
2010043112,15,594.0,,,,,,,,,,,,,,,,,,,,,46.0,59.4,2004.0,16.0,1.0,SC,NALGONDA,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,2,508210,SHALIGOURARAM,NALGONDA,50004.0,0.0,0.0,,,50004.0,,Y,1000,070,0,070
2010043116,30,787.0,509401_MPC,509401_mpcx508302_bpc.1__marks_30_39,509401_mpcx508501_mpc.1__marks_30_39,509401_mpcx508702_bpc.1__marks_30_39,509401_mpcx509001_mpc.1__marks_30_39,509401_mpcx509201_mpc.1__marks_30_39,509401_mpcx509202_bpc.1__marks_30_39,509401_mpcx509502_bpc.1__marks_30_39,,,,,,,,,,,,,86.0,78.7,2006.0,14.0,1.0,SC,NALGONDA,0.0,HINDU,1.0,1.0,MODEL,MODEL,Science,1.0,1,508001,NALGONDA,NALGONDA,50050.0,1.0,1.0,50050.0,509401,50050.0,"tswrs/jc(g)
nidmanoor",Y,1000,078,0,078
2010043117,45.25,934.0,,,,,,,,,,,,,,,,,,,,,94.0,93.4,2004.0,16.0,1.0,BC,ADILABAD,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,1,504299,CHINTALA MANEPALLY,KOMARAMBHEEM(ASIFABAD),34025.0,0.0,0.0,,,34025.0,,Y,1000,085,0,085
2010043118,57.25,640.0,,,,,,,,,,,,,,,,,,,,,67.0,64.0,2005.0,15.0,1.0,BC,WARANGAL,0.0,HINDU,0.0,0.0,KGBV,KGBV,,1.0,1,505503,KATARAM,JAYASHANKAR(BHUPALPALLY),41203.0,0.0,0.0,,,41203.0,,Y,1000,070,0,070
2010043119,45.25,907.0,,,,,,,,,,,,,,,,,,,,,90.0,90.7,2004.0,16.0,1.0,BC,ADILABAD,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,504106,LAXMANCHANDA,NIRMAL,31211.0,0.0,0.0,,,31211.0,,Y,1000,094,0,094
2010043126,37.5,854.0,502701_MPC,502701_mpcx503001_mpc.1__marks_30_39,502702_bpcx502701_mpc.1__marks_30_39,502802_bpcx502701_mpc.1__marks_30_39,503002_bpcx502701_mpc.1__marks_30_39,,,,,,,,,,,,,,,,87.0,85.4,2004.0,16.0,1.0,BC,KARIMNAGAR,0.0,HINDU,1.0,1.0,GR,GR,Science,1.0,1,505307,CHANDURTHI,RAJANNA (SIRCILLA),37012.0,1.0,1.0,37012.0,502701,37012.0,baddenapally,Y,1000,097,0,097
2010043128,32,673.0,,,,,,,,,,,,,,,,,,,,,63.0,67.3,2004.0,16.0,1.0,ST,WARANGAL,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,507122,TEKULAPALLE,BHADRADRI (KOTHAGUDEM),44013.0,0.0,0.0,,,44013.0,,Y,1000,090,0,090
2010043130,29,694.0,,,,,,,,,,,,,,,,,,,,,68.0,69.4,2004.0,16.0,0.0,ST,MAHABOOBNAGAR,0.0,HINDU,1.0,1.0,MODEL,MODEL,,1.0,1,509360,VELDANDA,NAGARKURNOOL,55024.0,0.0,0.0,,,55024.0,,Y,1000,095,0,095
2010043133,19.5,817.0,,,,,,,,,,,,,,,,,,,,,68.55713,81.7,2004.0,16.0,0.0,SC,MEDAK,0.0,HINDU,1.0,1.0,ZPHS,ZPHS,,1.0,1,502345,MUNIPALLY,SANGAREDDY,49029.0,0.0,0.0,,,49029.0,,Y,1000,,,
2010043134,22.5,892.0,,,,,,,,,,,,,,,,,,,,,82.0,89.2,2004.0,16.0,1.0,BC,ADILABAD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,504346,UTNUR,ADILABAD,30028.0,0.0,0.0,,,30028.0,,Y,1000,083,0,083
2010043135,11.25,652.0,,,,,,,,,,,,,,,,,,,,,70.0,65.2,2005.0,15.0,1.0,BC,MAHABOOBNAGAR,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,1,509340,RAJAPUR,MAHBUBNAGAR,56009.0,0.0,0.0,,,56009.0,,Y,1000,080,0,080
2010043140,22.25,502.0,,,,,,,,,,,,,,,,,,,,,40.0,50.2,2004.0,16.0,0.0,BC,ADILABAD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,2,504214,VEMANPALLE,MANCHERIAL,33001.0,0.0,0.0,,,33001.0,,Y,1000,066,0,066
2010043141,37.5,692.0,,,,,,,,,,,,,,,,,,,,,76.0,69.2,2004.0,16.0,1.0,BC,ADILABAD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,504312,TAMSI,ADILABAD,30025.0,0.0,0.0,,,30025.0,,Y,1000,092,0,092
2010043149,22.5,772.0,,,,,,,,,,,,,,,,,,,,,68.55713,77.2,2005.0,15.0,0.0,SC,NALGONDA,0.0,HINDU,1.0,1.0,TSWR,TSWR,Science,1.0,1,508211,NAKREKAL,NALGONDA,50061.0,0.0,1.0,50061.0,514901,50061.0,,Y,1000,,,
2010043151,3.75,360.0,,,,,,,,,,,,,,,,,,,,,22.0,36.0,2005.0,15.0,0.0,ST,ADILABAD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,F,504214,KOTAPALLE,MANCHERIAL,33229.0,0.0,0.0,,,33229.0,,Y,1000,048,0,048
2010043152,20,588.0,,,,,,,,,,,,,,,,,,,,,44.0,58.8,2003.0,17.0,0.0,SC,NALGONDA,0.0,HINDU,1.0,1.0,BCWR,BCWR,,1.0,2,508207,MIRYALAGUDA,NALGONDA,50016.0,0.0,0.0,,,50016.0,,Y,1000,085,0,085
2010043155,22.75,827.0,,,,,,,,,,,,,,,,,,,,,68.55713,82.7,2005.0,15.0,1.0,BC,MAHABOOBNAGAR,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,509127,IEEJA,JOGULAMBA(GADWAL),53218.0,0.0,0.0,,,53218.0,,Y,1000,,,
2010043162,31.25,470.0,,,,,,,,,,,,,,,,,,,,,42.0,47.0,2005.0,15.0,0.0,BC,NALGONDA,0.0,HINDU,0.0,0.0,GO,GO,,1.0,3,508113,RAMANNAPETA,YADADRI (BHUVANAGIRI),51006.0,0.0,0.0,,,51006.0,,Y,1000,070,0,070
2010043165,35,600.0,,,,,,,,,,,,,,,,,,,,,60.0,60.0,2005.0,15.0,0.0,ST,KHAMMAM,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,507318,RAGHUNADHAPALEM,KHAMMAM,43274.0,0.0,0.0,,,43274.0,,Y,1000,099,0,099
2010043166,31.25,639.0,,,,,,,,,,,,,,,,,,,,,80.0,63.9,2003.0,17.0,0.0,SC,RR&HYD,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,501121,DHARUR,VIKARABAD,57203.0,0.0,0.0,,,57203.0,,Y,1000,092,0,092
2010043167,6.5,353.0,,,,,,,,,,,,,,,,,,,,,19.0,35.3,2004.0,16.0,0.0,BC,MAHABOOBNAGAR,0.0,HINDU,0.0,0.0,GO,GO,,1.0,F,509371,KOILKONDA,MAHBUBNAGAR,56261.0,0.0,0.0,,,56261.0,,Y,1000,064,0,064
2010043171,32.5,691.0,,,,,,,,,,,,,,,,,,,,,84.0,69.1,2004.0,16.0,1.0,OC/EBC,RR&HYD,0.0,HINDU,1.0,1.0,MODEL,MODEL,,1.0,1,501141,TANDUR,VIKARABAD,57215.0,0.0,0.0,,,57215.0,,Y,1000,078,0,078
2010043172,31.5,731.0,512502_BPC,512501_mpcx512502_bpc.1__marks_30_39,512601_mpcx512502_bpc.1__marks_30_39,512602_bpcx512502_bpc.1__marks_30_39,512701_mpcx512502_bpc.1__marks_30_39,512702_bpcx512502_bpc.1__marks_30_39,,,,,,,,,,,,,,,67.0,73.1,2005.0,15.0,0.0,OC/EBC,KHAMMAM,0.0,HINDU,1.0,1.0,GR,GR,Science,1.0,1,507169,MUDIGONDA,KHAMMAM,44017.0,1.0,1.0,44017.0,512501,44017.0,"tswrs/jc[b], annapureddypally",Y,1000,096,0,096
2010043175,20.25,361.0,,,,,,,,,,,,,,,,,,,,,76.0,36.1,2005.0,15.0,1.0,BC,NALGONDA,0.0,HINDU,1.0,1.0,GR,GR,,1.0,F,508001,NALGONDA,NALGONDA,50224.0,0.0,0.0,,,50224.0,,Y,1000,073,0,073
2010043177,54.25,975.0,,,,,,,,,,,,,,,,,,,,,94.0,97.5,2004.0,16.0,1.0,BC,ADILABAD,0.0,HINDU,1.0,1.0,MODEL,MODEL,,1.0,1,504231,KASIPET,MANCHERIAL,38279.0,0.0,0.0,,,38279.0,,Y,1000,090,0,090
2010043180,12.5,661.0,,,,,,,,,,,,,,,,,,,,,46.0,66.1,2004.0,16.0,0.0,SC,MAHABOOBNAGAR,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,509357,MIDJIL,MAHBUBNAGAR,56018.0,0.0,0.0,,,56018.0,,Y,1000,048,0,048
2010043181,16.25,604.0,,,,,,,,,,,,,,,,,,,,,65.0,60.4,2004.0,16.0,1.0,ST,RR&HYD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,508373,NAMPALLY,NALGONDA,58039.0,0.0,0.0,,,58039.0,,Y,1000,093,0,093
2010043184,17,809.0,,,,,,,,,,,,,,,,,,,,,68.55713,80.9,2004.0,16.0,1.0,ST,WARANGAL,0.0,HINDU,1.0,1.0,TSWR,TSWR,,1.0,1,505466,AKKANNAPET,SIDDIPET,35003.0,0.0,0.0,,,35003.0,,Y,1000,,,
2010043186,20.25,250.0,,,,,,,,,,,,,,,,,,,,,38.0,25.0,2004.0,16.0,0.0,BC,MEDAK,0.0,HINDU,1.0,1.0,GO,GO,,1.0,F,502271,SHANKARAMPET(A),MEDAK,48024.0,0.0,0.0,,,48024.0,,Y,1000,094,0,094
2010043187,31,547.0,512104_CEC,512104_cecx513103_mec.1__marks_30_39,512104_cecx513104_cec.1__marks_30_39,512104_cecx513404_cec.1__marks_30_39,512104_cecx513504_cec.1__marks_30_39,512104_cecx513704_cec.1__marks_30_39,,,,,,,,,,,,,,,58.0,54.7,2005.0,15.0,0.0,SC,WARANGAL,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,Arts,1.0,2,506132,NARSAMPET,WARANGAL (RURAL),39014.0,1.0,1.0,39014.0,512104,39014.0,"tswrs/jc (b), narsampet",Y,1000,061,0,061
2010043188,29.75,538.0,,,,,,,,,,,,,,,,,,,,,86.0,53.8,2003.0,17.0,0.0,BC,MEDAK,0.0,HINDU,1.0,1.0,GO,GO,,1.0,F,502103,SIDDIPET (URBAN),SIDDIPET,47210.0,0.0,0.0,,,47210.0,,Y,1000,088,0,088
2010043189,45.5,876.0,505501_MPC,505101_mpcx505501_mpc.1__marks_40_49,505102_bpcx505501_mpc.1__marks_40_49,505301_mpcx505501_mpc.1__marks_40_49,505302_bpcx505501_mpc.1__marks_40_49,505401_mpcx505501_mpc.1__marks_40_49,505402_bpcx505501_mpc.1__marks_40_49,505502_bpcx505501_mpc.1__marks_40_49,505601_mpcx505501_mpc.1__marks_40_49,505602_bpcx505501_mpc.1__marks_40_49,505701_mpcx505501_mpc.1__marks_40_49,505702_bpcx505501_mpc.1__marks_40_49,505801_mpcx505501_mpc.1__marks_40_49,505802_bpcx505501_mpc.1__marks_40_49,505901_mpcx505501_mpc.1__marks_40_49,505902_bpcx505501_mpc.1__marks_40_49,506001_mpcx505501_mpc.1__marks_40_49,506002_bpcx505501_mpc.1__marks_40_49,,,81.0,87.6,2004.0,16.0,1.0,ST,MAHABOOBNAGAR,0.0,HINDU,1.0,1.0,GR,GR,Science,1.0,1,509371,KOILKONDA,MAHBUBNAGAR,55020.0,1.0,1.0,55020.0,505501,55020.0,tswrs/jc (g) telkapally,Y,1000,088,0,088
2010043190,51.25,752.0,504402_BPC,504402_bpcx504401_mpc.1__marks_50_59,504402_bpcx504503_mec.1__marks_50_59,504402_bpcx504701_mpc.1__marks_50_59,504402_bpcx504702_bpc.1__marks_50_59,504402_bpcx504903_mec.1__marks_50_59,,,,,,,,,,,,,,,90.0,75.2,2004.0,16.0,1.0,SC,KHAMMAM,0.0,HINDU,1.0,1.0,GO,GO,Science,1.0,1,507208,CHINTHAKANI,KHAMMAM,43025.0,1.0,1.0,43025.0,504401,43025.0,"tswrs/jc[g], tekulapally",Y,1000,080,0,080
2010043191,67.5,846.0,511201_MPC,511201_mpcx511401_mpc.1__marks_60_69,511201_mpcx511402_bpc.1__marks_60_69,,,,,,,,,,,,,,,,,,76.0,84.6,2005.0,15.0,0.0,SC,ADILABAD,0.0,HINDU,1.0,1.0,GR,GR,Science,1.0,1,504296,KAGAZ NAGAR,KOMARAMBHEEM(ASIFABAD),32014.0,1.0,1.0,32014.0,511201,32014.0,asifabad(b),Y,1000,094,0,094
2010043192,25,164.0,,,,,,,,,,,,,,,,,,,,,68.55713,16.4,2005.0,15.0,1.0,ST,NALGONDA,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,F,508201,GARIDE PALLE,SURYAPET,52205.0,0.0,0.0,,,52205.0,,Y,1000,035,00,035
2010043193,23.75,607.0,,,,,,,,,,,,,,,,,,,,,48.0,60.7,2004.0,16.0,1.0,BC,NIZAMABAD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,503187,BANSWADA,KAMAREDDY,46219.0,0.0,0.0,,,46219.0,,Y,1000,095,0,095
2010043194,22.5,938.0,,,,,,,,,,,,,,,,,,,,,84.0,93.8,2004.0,16.0,1.0,BC,MEDAK,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,502271,SHANKARAMPET(A),MEDAK,48208.0,0.0,0.0,,,48208.0,,Y,1000,100,0,100
2010043195,(null),429.0,,,,,,,,,,,,,,,,,,,,,47.0,42.9,2004.0,16.0,0.0,BC,NIZAMABAD,0.0,HINDU,1.0,1.0,GR,GR,,1.0,F,503165,SIRKONDA,NIZAMABAD,45205.0,0.0,0.0,,,45205.0,,Y,1000,080,0,080
2010043199,40,793.0,,,,,,,,,,,,,,,,,,,,,92.0,79.3,2004.0,16.0,1.0,BC,KARIMNAGAR,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,505162,SRIRAMPUR,PEDDAPALLI,34024.0,0.0,0.0,,,34024.0,,Y,1000,079,0,079
2010043200,13,412.0,,,,,,,,,,,,,,,,,,,,,42.0,41.2,2003.0,17.0,1.0,ST,RR&HYD,0.0,HINDU,1.0,1.0,GO,GO,,1.0,3,500090,MAHESHWARAM,RANGAREDDY(SHAMSHABAD),58336.0,0.0,0.0,,,58336.0,,Y,1000,070,0,070
2010043201,23.75,852.0,,,,,,,,,,,,,,,,,,,,,68.55713,85.2,2005.0,15.0,1.0,ST,KARIMNAGAR,0.0,HINDU,1.0,1.0,TSWR,TSWR,Arts,1.0,1,505415,PEGADAPALLE,JAGTIAL,34016.0,0.0,1.0,34016.0,502504,34016.0,,Y,1000,,,
2010043202,7.5,394.0,,,,,,,,,,,,,,,,,,,,,40.0,39.4,2003.0,17.0,1.0,SC,WARANGAL,0.0,HINDU,1.0,1.0,GA,GA,,1.0,F,506003,INAVOLU,WARANGAL (URBAN),38008.0,0.0,0.0,,,38008.0,,Y,1000,066,0,066
2010043204,17.75,719.0,,,,,,,,,,,,,,,,,,,,,52.0,71.9,2005.0,15.0,0.0,SC,MAHABOOBNAGAR,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,509206,GOPALPET,WANAPARTHY,54012.0,0.0,0.0,,,54012.0,,Y,1000,037,0,037
2010043205,28.75,657.0,,,,,,,,,,,,,,,,,,,,,77.0,65.7,2005.0,15.0,0.0,BC,MAHABOOBNAGAR,0.0,HINDU,1.0,1.0,ZPHS,ZPHS,,1.0,1,509120,PANGAL,WANAPARTHY,54013.0,0.0,0.0,,,54013.0,,Y,1000,065,0,065
2010043209,87,963.0,,,,,,,,,,,,,,,,,,,,,96.0,96.3,2004.0,16.0,1.0,SC,KHAMMAM,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,507114,BURGAMPADU,BHADRADRI (KOTHAGUDEM),44010.0,0.0,0.0,,,44010.0,,Y,1000,088,0,088
2010043210,56.75,884.0,505203_MEC,,,,,,,,,,,,,,,,,,,,82.0,88.4,2004.0,16.0,1.0,OC/EBC,MAHABOOBNAGAR,0.0,HINDU,1.0,1.0,GR,GR,Arts,1.0,1,509204,DEVARKADARA,MAHBUBNAGAR,56024.0,1.0,1.0,56024.0,505203,56024.0,ramireddigudem,Y,1000,093,0,093
2010043213,43.75,868.0,,,,,,,,,,,,,,,,,,,,,90.0,86.8,2004.0,16.0,0.0,ST,NIZAMABAD,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,503175,JAKRANPALLE,NIZAMABAD,45241.0,0.0,0.0,,,45241.0,,Y,1000,080,0,080
2010043214,23.75,589.0,,,,,,,,,,,,,,,,,,,,,87.0,58.9,2004.0,16.0,1.0,ST,WARANGAL,0.0,HINDU,1.0,1.0,GO,GO,,1.0,2,505471,VELAIR,WARANGAL (URBAN),38309.0,0.0,0.0,,,38309.0,,Y,1000,076,0,076
2010043215,16.25,677.0,,,,,,,,,,,,,,,,,,,,,73.0,67.7,2005.0,15.0,0.0,SC,MEDAK,0.0,HINDU,1.0,1.0,TSWR,TSWR,,1.0,1,502247,MIRDODDI,SIDDIPET,47032.0,0.0,0.0,,,47032.0,,Y,1000,098,0,098
2010043219,11.25,234.0,,,,,,,,,,,,,,,,,,,,,13.0,23.4,2003.0,17.0,0.0,SC,NALGONDA,0.0,HINDU,0.0,0.0,GO,GO,,1.0,F,508205,KATTANGUR,NALGONDA,50002.0,0.0,0.0,,,50002.0,,Y,1000,084,0,084
2010043221,12.75,478.0,,,,,,,,,,,,,,,,,,,,,37.0,47.8,2004.0,16.0,1.0,SC,MAHABOOBNAGAR,0.0,HINDU,0.0,0.0,GO,GO,,1.0,3,509409,MARIKAL,MAHBUBNAGAR,56019.0,0.0,0.0,,,56019.0,,Y,1000,080,0,080
2010043222,5,635.0,,,,,,,,,,,,,,,,,,,,,52.0,63.5,2003.0,17.0,1.0,SC,ADILABAD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,504202,KADDAM PEDDUR,NIRMAL,31011.0,0.0,0.0,,,31011.0,,Y,1000,093,0,093
2010043223,14,811.0,,,,,,,,,,,,,,,,,,,,,68.55713,81.1,2005.0,15.0,0.0,SC,NIZAMABAD,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,503308,KAMMARPALLY,NIZAMABAD,35008.0,0.0,0.0,,,35008.0,,Y,1000,,,
2010043224,15.5,488.0,,,,,,,,,,,,,,,,,,,,,38.0,48.8,2004.0,16.0,1.0,BC,ADILABAD,0.0,HINDU,1.0,1.0,GO,GO,,1.0,F,504208,MANCHERIAL,MANCHERIAL,33212.0,0.0,0.0,,,33212.0,,Y,1000,091,0,091
2010043226,8.25,483.0,,,,,,,,,,,,,,,,,,,,,48.0,48.3,2004.0,16.0,1.0,SC,ADILABAD,0.0,HINDU,1.0,1.0,TSWR,TSWR,,1.0,F,504209,HAJIPUR,MANCHERIAL,33225.0,0.0,0.0,,,33225.0,,Y,1000,089,0,089
2010043228,42.5,921.0,502102_BPC,501602_bpcx502102_bpc.1__marks_40_49,501802_bpcx502102_bpc.1__marks_40_49,502102_bpcx501502_bpc.1__marks_40_49,502102_bpcx501801_mpc.1__marks_40_49,502102_bpcx501903_mec.1__marks_40_49,502102_bpcx501904_cec.1__marks_40_49,502202_bpcx502102_bpc.1__marks_40_49,,,,,,,,,,,,,90.0,92.1,2005.0,15.0,1.0,SC,ADILABAD,0.0,HINDU,0.0,0.0,GO,GO,Science,1.0,1,504201,CHENNUR,MANCHERIAL,31014.0,1.0,1.0,31014.0,502101,31014.0,,Y,1000,072,0,072
2010043231,68.75,976.0,,,,,,,,,,,,,,,,,,,,,93.0,97.6,2005.0,15.0,1.0,BC,WARANGAL,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,506172,MANGAPET,JAYASHANKAR(BHUPALPALLY),38266.0,0.0,0.0,,,38266.0,,Y,1000,097,0,097
2010043233,32.5,586.0,,,,,,,,,,,,,,,,,,,,,73.0,58.6,2004.0,16.0,1.0,BC,NALGONDA,0.0,HINDU,0.0,0.0,GO,GO,,1.0,2,508113,RAMANNAPETA,YADADRI (BHUVANAGIRI),51021.0,0.0,0.0,,,51021.0,,Y,1000,077,0,077
2010043234,23.75,825.0,,,,,,,,,,,,,,,,,,,,,68.55713,82.5,2005.0,15.0,1.0,BC,NIZAMABAD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,503310,PITLAM,KAMAREDDY,46009.0,0.0,0.0,,,46009.0,,Y,1000,,,
2010043237,45,854.0,,,,,,,,,,,,,,,,,,,,,64.0,85.4,2004.0,16.0,0.0,OC/EBC,NIZAMABAD,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,503111,MACHAREDDY,KAMAREDDY,46205.0,0.0,0.0,,,46205.0,,Y,1000,082,0,082
2010043238,34,519.0,,,,,,,,,,,,,,,,,,,,,60.0,51.9,2004.0,16.0,0.0,BC,RR&HYD,0.0,HINDU,1.0,1.0,GO,GO,,1.0,2,501121,DHARUR,VIKARABAD,61001.0,0.0,0.0,,,61001.0,,Y,1000,094,0,094
2010043239,26.25,598.0,502505_HEC,,,,,,,,,,,,,,,,,,,,78.0,59.8,2005.0,15.0,1.0,SC,KARIMNAGAR,0.0,HINDU,1.0,1.0,ZPHS,ZPHS,Arts,1.0,2,505514,ANTHERGAON,PEDDAPALLI,34016.0,1.0,1.0,34016.0,502504,34016.0,garrepally,Y,1000,082,0,082
2010043241,40,827.0,,,,,,,,,,,,,,,,,,,,,86.0,82.7,2005.0,15.0,1.0,BC,ADILABAD,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,1,504293,KERAMERI,KOMARAMBHEEM(ASIFABAD),33209.0,0.0,0.0,,,33209.0,,Y,1000,096,0,096
2010043244,56.25,962.0,,,,,,,,,,,,,,,,,,,,,95.0,96.2,2004.0,16.0,1.0,SC,NIZAMABAD,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,503308,KAMMARPALLY,NIZAMABAD,59244.0,0.0,0.0,,,59244.0,,Y,1000,096,0,096
2010043245,10.5,527.0,,,,,,,,,,,,,,,,,,,,,50.0,52.7,2004.0,16.0,1.0,BC,MEDAK,0.0,HINDU,1.0,1.0,GO,GO,,1.0,2,502101,RAMAYAMPET,MEDAK,48003.0,0.0,0.0,,,48003.0,,Y,1000,080,0,080
2010043246,8.75,740.0,,,,,,,,,,,,,,,,,,,,,51.0,74.0,2005.0,15.0,1.0,SC,NALGONDA,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,1,508373,CHINTHA PALLE,NALGONDA,50008.0,0.0,0.0,,,50008.0,,Y,1000,062,0,062
2010043249,11.25,511.0,,,,,,,,,,,,,,,,,,,,,68.55713,51.1,2005.0,15.0,0.0,SC,NALGONDA,0.0,HINDU,0.0,0.0,GO,GO,,1.0,F,508284,B.POCHAMPALLY,YADADRI (BHUVANAGIRI),51239.0,0.0,0.0,,,51239.0,,Y,1000,,,
2010043253,15.25,405.0,,,,,,,,,,,,,,,,,,,,,64.0,40.5,2004.0,16.0,1.0,SC,KARIMNAGAR,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,F,505454,DHARMAPURI,JAGTIAL,35212.0,0.0,0.0,,,35212.0,,Y,1000,091,0,091
2010043254,31.25,633.0,,,,,,,,,,,,,,,,,,,,,52.0,63.3,2004.0,16.0,0.0,ST,NALGONDA,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,508245,PEDA ADISHARLA PALLI,NALGONDA,50026.0,0.0,0.0,,,50026.0,,Y,1000,084,0,084
2010043256,7.5,518.0,,,,,,,,,,,,,,,,,,,,,57.0,51.8,2004.0,16.0,1.0,SC,WARANGAL,0.0,HINDU,1.0,1.0,GO,GO,,1.0,2,505184,MALHARRAO,JAYASHANKAR(BHUPALPALLY),38314.0,0.0,0.0,,,38314.0,,Y,1000,084,0,084
2010043257,30,455.0,,,,,,,,,,,,,,,,,,,,,72.0,45.5,2005.0,15.0,1.0,BC,MAHABOOBNAGAR,0.0,HINDU,1.0,1.0,GO,GO,,1.0,F,509337,GANDEED,MAHBUBNAGAR,56001.0,0.0,0.0,,,56001.0,,Y,1000,057,0,057
2010043258,5.5,771.0,,,,,,,,,,,,,,,,,,,,,68.55713,77.1,2005.0,15.0,0.0,SC,ADILABAD,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,504299,KOUTHALA,KOMARAMBHEEM(ASIFABAD),33012.0,0.0,0.0,,,33012.0,,Y,1000,,,
2010043259,26.25,424.0,512104_CEC,512104_cecx511604_cec.1__marks_20_29,512104_cecx512202_bpc.1__marks_20_29,512104_cecx513404_cec.1__marks_20_29,512104_cecx513704_cec.1__marks_20_29,,,,,,,,,,,,,,,,54.0,42.4,2003.0,17.0,0.0,SC,WARANGAL,0.0,HINDU,1.0,1.0,TSWR,TSWR,Arts,1.0,3,506371,HASANPARTHY,WARANGAL (URBAN),39014.0,1.0,1.0,39014.0,512104,39014.0,"tswrs/jc (b), narsampet",Y,1000,076,0,076
2010043260,26.25,165.0,,,,,,,,,,,,,,,,,,,,,68.55713,16.5,2003.0,17.0,0.0,SC,MAHABOOBNAGAR,0.0,HINDU,0.0,0.0,GO,GO,,1.0,F,509120,WEEPANAGANDLA,WANAPARTHY,54203.0,0.0,0.0,,,54203.0,,Y,1000,095,0,095
2010043261,15,231.0,,,,,,,,,,,,,,,,,,,,,23.0,23.1,2002.0,18.0,0.0,SC,NALGONDA,0.0,HINDU,1.0,1.0,GO,GO,,1.0,F,508205,KATTANGUR,NALGONDA,50204.0,0.0,0.0,,,50204.0,,Y,1000,096,0,096
